index,StartDateUTC,EndDateUTC
49985,2017-07-28 03:21:08.990,2017-07-28 03:23:45.217
49986,2017-07-28 03:23:45.217,2017-07-28 05:32:41.707
49987,2017-07-28 05:32:41.707,2017-07-28 05:41:46.613
49988,2017-07-28 05:41:46.613,2017-07-28 07:01:31.247
49989,2017-07-28 07:01:31.247,2017-07-28 07:23:25.163
49990,2017-07-28 07:23:25.163,2017-07-28 07:56:07.063
49991,2017-07-28 07:56:07.063,2017-07-28 07:58:15.047
49992,2017-07-28 07:58:15.047,2017-07-28 07:58:29.040
49993,2017-07-28 07:58:29.040,2017-07-28 08:09:30.983
49994,2017-07-28 08:09:30.983,2017-07-28 08:09:35.973
49995,2017-07-28 08:09:35.973,2017-07-28 08:53:15.533
49996,2017-07-28 08:53:15.533,2017-07-28 09:20:28.900
49997,2017-07-28 09:20:28.900,2017-07-28 09:20:38.760
49998,2017-07-28 09:20:38.760,2017-07-28 10:48:45.927
49999,2017-07-28 10:48:45.927,2017-07-28 10:49:11.437
50000,2017-07-28 10:49:11.437,2017-07-28 11:46:38.240
50001,2017-07-28 11:46:38.240,2017-07-28 11:57:24.063
50002,2017-07-28 11:57:24.063,2017-07-28 12:23:35.880
50003,2017-07-28 12:23:35.880,2017-07-28 13:24:38.587
50004,2017-07-28 13:24:38.587,2017-07-28 13:27:58.637
50005,2017-07-28 13:27:58.637,2017-07-28 13:35:33.547
50006,2017-07-28 13:35:33.547,2017-07-28 13:39:26.550
50007,2017-07-28 13:39:26.550,2017-07-28 13:45:04.653
50008,2017-07-28 13:45:04.653,2017-07-28 13:47:22.603
50009,2017-07-28 13:47:22.603,2017-07-28 14:00:44.693
50010,2017-07-28 14:00:44.693,2017-07-28 14:02:20.600
50011,2017-07-28 14:02:20.600,2017-07-28 14:09:49.623
50012,2017-07-28 14:09:49.623,2017-07-28 14:11:18.623
50013,2017-07-28 14:11:18.623,2017-07-28 14:45:37.783
50014,2017-07-28 14:45:37.783,2017-07-28 14:48:38.783
50015,2017-07-28 14:48:38.783,2017-07-28 14:58:17.947
50016,2017-07-28 14:58:17.947,2017-07-28 15:02:41.870
50017,2017-07-28 15:02:41.870,2017-07-28 15:23:53.813
50018,2017-07-28 15:23:53.813,2017-07-28 15:41:35.870
50019,2017-07-28 15:41:35.870,2017-07-28 15:47:58.890
50020,2017-07-28 15:47:58.890,2017-07-28 16:14:16.117
50021,2017-07-28 16:14:16.117,2017-07-28 16:16:53.010
50022,2017-07-28 16:16:53.010,2017-07-28 16:17:13.073
50023,2017-07-28 16:17:13.073,2017-07-28 16:19:23.957
50024,2017-07-28 16:19:23.957,2017-07-28 16:19:32.957
50025,2017-07-28 16:19:32.957,2017-07-28 16:25:38.150
50026,2017-07-28 16:25:38.150,2017-07-28 16:31:32.020
50027,2017-07-28 16:31:32.020,2017-07-28 16:34:35.100
50028,2017-07-28 16:34:35.100,2017-07-28 16:41:16.013
50029,2017-07-28 16:41:16.013,2017-07-28 16:50:03.037
50030,2017-07-28 16:50:03.037,2017-07-28 17:18:17.110
50031,2017-07-28 17:18:17.110,2017-07-28 17:20:49.123
50032,2017-07-28 17:20:49.123,2017-07-28 17:36:33.163
50033,2017-07-28 17:36:33.163,2017-07-28 17:38:53.157
50034,2017-07-28 17:38:53.157,2017-07-28 17:49:23.190
50035,2017-07-28 17:49:23.190,2017-07-28 17:58:14.263
50036,2017-07-28 17:58:14.263,2017-07-28 18:06:55.243
50037,2017-07-28 18:06:55.243,2017-07-28 18:09:53.240
50038,2017-07-28 18:09:53.240,2017-07-28 18:21:32.317
50039,2017-07-28 18:21:32.317,2017-07-28 18:23:59.287
50040,2017-07-28 18:23:59.287,2017-07-28 18:36:50.360
50041,2017-07-28 18:36:50.360,2017-07-28 18:41:37.383
50042,2017-07-28 18:41:37.383,2017-07-28 18:42:30.320
50043,2017-07-28 18:42:30.320,2017-07-28 18:48:15.357
50044,2017-07-28 18:48:15.357,2017-07-28 18:51:48.360
50045,2017-07-28 18:51:48.360,2017-07-28 18:54:33.360
50046,2017-07-28 18:54:33.360,2017-07-28 19:00:17.367
50047,2017-07-28 19:00:17.367,2017-07-28 19:34:07.513
50048,2017-07-28 19:34:07.513,2017-07-28 19:35:20.527
50049,2017-07-28 19:35:20.527,2017-07-28 19:37:40.460
50050,2017-07-28 19:37:40.460,2017-07-28 20:19:27.660
50051,2017-07-28 20:19:27.660,2017-07-28 20:21:52.637
50052,2017-07-28 20:21:52.637,2017-07-28 20:27:49.670
50053,2017-07-28 20:27:49.670,2017-07-28 20:31:42.630
50054,2017-07-28 20:31:42.630,2017-07-28 20:37:50.640
50055,2017-07-28 20:37:50.640,2017-07-28 20:41:06.643
50056,2017-07-28 20:41:06.643,2017-07-28 20:42:55.647
50057,2017-07-28 20:42:55.647,2017-07-28 20:44:56.717
50058,2017-07-28 20:44:56.717,2017-07-28 21:12:38.040
50059,2017-07-28 21:12:38.040,2017-07-28 21:14:51.863
50060,2017-07-28 21:14:51.863,2017-07-28 21:22:31.783
50061,2017-07-28 21:22:31.783,2017-07-28 21:24:54.807
50062,2017-07-28 21:24:54.807,2017-07-28 21:33:04.740
50063,2017-07-28 21:33:04.740,2017-07-28 21:35:14.790
50064,2017-07-28 21:35:14.790,2017-07-28 21:40:38.717
50065,2017-07-28 21:40:38.717,2017-07-28 21:42:47.723
50066,2017-07-28 21:42:47.723,2017-07-28 21:57:55.840
50067,2017-07-28 21:57:55.840,2017-07-28 22:00:43.767
50068,2017-07-28 22:00:43.767,2017-07-28 22:01:20.787
50069,2017-07-28 22:01:20.787,2017-07-28 22:03:23.790
50070,2017-07-28 22:03:23.790,2017-07-28 22:15:55.817
50071,2017-07-28 22:15:55.817,2017-07-28 22:18:24.863
50072,2017-07-28 22:18:24.863,2017-07-28 22:22:32.870
50073,2017-07-28 22:22:32.870,2017-07-28 22:25:05.843
50074,2017-07-28 22:25:05.843,2017-07-28 23:02:33.940
50075,2017-07-28 23:02:33.940,2017-07-28 23:21:38.057
50076,2017-07-28 23:21:38.057,2017-07-28 23:42:33.023
50077,2017-07-28 23:42:33.023,2017-07-28 23:46:01.047
50078,2017-07-28 23:46:01.047,2017-07-28 23:46:14.043
50079,2017-07-28 23:46:14.043,2017-07-28 23:48:17.143
50080,2017-07-28 23:48:17.143,2017-07-28 23:59:38.123
50081,2017-07-28 23:59:38.123,2017-07-29 00:02:48.090
50082,2017-07-29 00:02:48.090,2017-07-29 00:23:39.140
50083,2017-07-29 00:23:39.140,2017-07-29 00:26:12.153
50084,2017-07-29 00:26:12.153,2017-07-29 00:27:14.160
50085,2017-07-29 00:27:14.160,2017-07-29 00:30:18.207
50086,2017-07-29 00:30:18.207,2017-07-29 00:39:29.170
50087,2017-07-29 00:39:29.170,2017-07-29 00:41:45.183
50088,2017-07-29 00:41:45.183,2017-07-29 01:26:32.300
50089,2017-07-29 01:26:32.300,2017-07-29 01:29:04.403
50090,2017-07-29 01:29:04.403,2017-07-29 02:04:01.403
50091,2017-07-29 02:04:01.403,2017-07-29 02:06:14.480
50092,2017-07-29 02:06:14.480,2017-07-29 02:06:30.410
50093,2017-07-29 02:06:30.410,2017-07-29 02:08:53.403
50094,2017-07-29 02:08:53.403,2017-07-29 02:14:34.420
50095,2017-07-29 02:14:34.420,2017-07-29 02:17:08.433
50096,2017-07-29 02:17:08.433,2017-07-29 02:17:20.430
50097,2017-07-29 02:17:20.430,2017-07-29 02:19:40.430
50098,2017-07-29 02:19:40.430,2017-07-29 02:39:40.497
50099,2017-07-29 02:39:40.497,2017-07-29 02:42:57.510
50100,2017-07-29 02:42:57.510,2017-07-29 03:35:11.633
50101,2017-07-29 03:35:11.633,2017-07-29 03:37:18.717
50102,2017-07-29 03:37:18.717,2017-07-29 03:45:15.657
50103,2017-07-29 03:45:15.657,2017-07-29 03:49:18.670
50104,2017-07-29 03:49:18.670,2017-07-29 03:53:59.690
50105,2017-07-29 03:53:59.690,2017-07-29 04:00:03.700
50106,2017-07-29 04:00:03.700,2017-07-29 04:01:00.747
50107,2017-07-29 04:01:00.747,2017-07-29 04:03:23.703
50108,2017-07-29 04:03:23.703,2017-07-29 04:10:48.727
50109,2017-07-29 04:10:48.727,2017-07-29 04:13:53.793
50110,2017-07-29 04:13:53.793,2017-07-29 04:22:46.750
50111,2017-07-29 04:22:46.750,2017-07-29 04:31:51.853
50112,2017-07-29 04:31:51.853,2017-07-29 04:37:47.803
50113,2017-07-29 04:37:47.803,2017-07-29 04:40:38.857
50114,2017-07-29 04:40:38.857,2017-07-29 05:02:09.843
50115,2017-07-29 05:02:09.843,2017-07-29 05:04:19.920
50116,2017-07-29 05:04:19.920,2017-07-29 05:16:38.897
50117,2017-07-29 05:16:38.897,2017-07-29 05:20:27.973
50118,2017-07-29 05:20:27.973,2017-07-29 05:52:57.987
50119,2017-07-29 05:52:57.987,2017-07-29 05:56:57.993
50120,2017-07-29 05:56:57.993,2017-07-29 06:00:32.000
50121,2017-07-29 06:00:32.000,2017-07-29 06:06:03.020
50122,2017-07-29 06:06:03.020,2017-07-29 06:10:14.033
50123,2017-07-29 06:10:14.033,2017-07-29 06:12:30.943
50124,2017-07-29 06:12:30.943,2017-07-29 06:13:49.710
50125,2017-07-29 06:13:49.710,2017-07-29 06:15:49.567
50126,2017-07-29 06:15:49.567,2017-07-29 06:31:16.160
50127,2017-07-29 06:31:16.160,2017-07-29 06:38:32.127
50128,2017-07-29 06:38:32.127,2017-07-29 06:43:17.157
50129,2017-07-29 06:43:17.157,2017-07-29 06:46:42.097
50130,2017-07-29 06:46:42.097,2017-07-29 07:05:11.023
50131,2017-07-29 07:05:11.023,2017-07-29 07:16:03.933
50132,2017-07-29 07:16:03.933,2017-07-29 07:18:40.987
50133,2017-07-29 07:18:40.987,2017-07-29 07:25:07.977
50134,2017-07-29 07:25:07.977,2017-07-29 07:27:40.997
50135,2017-07-29 07:27:40.997,2017-07-29 07:44:57.890
50136,2017-07-29 07:44:57.890,2017-07-29 07:47:11.080
50137,2017-07-29 07:47:11.080,2017-07-29 08:07:13.823
50138,2017-07-29 08:07:13.823,2017-07-29 08:09:23.813
50139,2017-07-29 08:09:23.813,2017-07-29 08:46:30.697
50140,2017-07-29 08:46:30.697,2017-07-29 08:50:38.863
50141,2017-07-29 08:50:38.863,2017-07-29 09:06:18.620
50142,2017-07-29 09:06:18.620,2017-07-29 09:08:53.613
50143,2017-07-29 09:08:53.613,2017-07-29 09:22:51.563
50144,2017-07-29 09:22:51.563,2017-07-29 09:25:24.557
50145,2017-07-29 09:25:24.557,2017-07-29 09:26:09.663
50146,2017-07-29 09:26:09.663,2017-07-29 09:28:52.540
50147,2017-07-29 09:28:52.540,2017-07-29 09:31:49.540
50148,2017-07-29 09:31:49.540,2017-07-29 09:34:02.530
50149,2017-07-29 09:34:02.530,2017-07-29 09:45:11.483
50150,2017-07-29 09:45:11.483,2017-07-29 09:47:34.523
50151,2017-07-29 09:47:34.523,2017-07-29 10:12:45.503
50152,2017-07-29 10:12:45.503,2017-07-29 10:18:38.460
50153,2017-07-29 10:18:38.460,2017-07-29 10:50:29.253
50154,2017-07-29 10:50:29.253,2017-07-29 10:54:29.220
50155,2017-07-29 10:54:29.220,2017-07-29 10:55:19.217
50156,2017-07-29 10:55:19.217,2017-07-29 11:14:22.187
50157,2017-07-29 11:14:22.187,2017-07-29 11:47:03.080
50158,2017-07-29 11:47:03.080,2017-07-29 11:49:37.063
50159,2017-07-29 11:49:37.063,2017-07-29 12:00:45.127
50160,2017-07-29 12:00:45.127,2017-07-29 12:04:14.000
50161,2017-07-29 12:04:14.000,2017-07-29 12:49:58.853
50162,2017-07-29 12:49:58.853,2017-07-29 12:53:18.837
50163,2017-07-29 12:53:18.837,2017-07-29 12:56:38.833
50164,2017-07-29 12:56:38.833,2017-07-29 12:59:16.830
50165,2017-07-29 12:59:16.830,2017-07-29 13:06:25.800
50166,2017-07-29 13:06:25.800,2017-07-29 13:08:30.780
50167,2017-07-29 13:08:30.780,2017-07-29 13:14:33.770
50168,2017-07-29 13:14:33.770,2017-07-29 13:17:54.753
50169,2017-07-29 13:17:54.753,2017-07-29 13:34:53.763
50170,2017-07-29 13:34:53.763,2017-07-29 13:36:59.690
50171,2017-07-29 13:36:59.690,2017-07-29 14:24:23.580
50172,2017-07-29 14:24:23.580,2017-07-29 14:26:23.693
50173,2017-07-29 14:26:23.693,2017-07-29 14:34:04.540
50174,2017-07-29 14:34:04.540,2017-07-29 14:37:05.527
50175,2017-07-29 14:37:05.527,2017-07-29 14:49:46.483
50176,2017-07-29 14:49:46.483,2017-07-29 14:53:31.427
50177,2017-07-29 14:53:31.427,2017-07-29 15:12:24.403
50178,2017-07-29 15:12:24.403,2017-07-29 15:21:58.780
50179,2017-07-29 15:21:58.780,2017-07-29 15:47:20.523
50180,2017-07-29 15:47:20.523,2017-07-29 16:07:23.583
50181,2017-07-29 16:07:23.583,2017-07-29 16:42:46.690
50182,2017-07-29 16:42:46.690,2017-07-29 16:50:04.680
50183,2017-07-29 16:50:04.680,2017-07-29 17:10:53.813
50184,2017-07-29 17:10:53.813,2017-07-29 17:13:47.770
50185,2017-07-29 17:13:47.770,2017-07-29 17:20:26.840
50186,2017-07-29 17:20:26.840,2017-07-29 17:22:42.763
50187,2017-07-29 17:22:42.763,2017-07-29 17:43:12.873
50188,2017-07-29 17:43:12.873,2017-07-29 17:55:24.857
50189,2017-07-29 17:55:24.857,2017-07-29 18:23:26.050
50190,2017-07-29 18:23:26.050,2017-07-29 18:25:27.067
50191,2017-07-29 18:25:27.067,2017-07-29 18:58:57.013
50192,2017-07-29 18:58:57.013,2017-07-29 19:11:32.677
50193,2017-07-29 19:11:32.677,2017-07-29 19:41:22.127
50194,2017-07-29 19:41:22.127,2017-07-29 20:02:32.250
50195,2017-07-29 20:02:32.250,2017-07-29 20:06:09.190
50196,2017-07-29 20:06:09.190,2017-07-29 21:07:20.353
50197,2017-07-29 21:07:20.353,2017-07-29 21:09:21.347
50198,2017-07-29 21:09:21.347,2017-07-29 21:10:04.360
50199,2017-07-29 21:10:04.360,2017-07-29 21:13:41.367
50200,2017-07-29 21:13:41.367,2017-07-29 21:52:44.457
50201,2017-07-29 21:52:44.457,2017-07-29 22:05:25.503
50202,2017-07-29 22:05:25.503,2017-07-29 22:21:23.540
50203,2017-07-29 22:21:23.540,2017-07-29 22:28:27.593
50204,2017-07-29 22:28:27.593,2017-07-29 23:03:35.787
50205,2017-07-29 23:03:35.787,2017-07-29 23:13:24.673
50206,2017-07-29 23:13:24.673,2017-07-29 23:16:33.700
50207,2017-07-29 23:16:33.700,2017-07-29 23:23:10.743
50208,2017-07-29 23:23:10.743,2017-07-30 00:02:58.803
50209,2017-07-30 00:02:58.803,2017-07-30 00:13:14.817
50210,2017-07-30 00:13:14.817,2017-07-30 00:32:23.060
50211,2017-07-30 00:32:23.060,2017-07-30 00:46:57.897
50212,2017-07-30 00:46:57.897,2017-07-30 00:50:51.923
50213,2017-07-30 00:50:51.923,2017-07-30 01:14:10.967
50214,2017-07-30 01:14:10.967,2017-07-30 01:16:58.937
50215,2017-07-30 01:16:58.937,2017-07-30 02:02:29.050
50216,2017-07-30 02:02:29.050,2017-07-30 02:18:56.287
50217,2017-07-30 02:18:56.287,2017-07-30 02:19:31.190
50218,2017-07-30 02:19:31.190,2017-07-30 02:22:07.100
50219,2017-07-30 02:22:07.100,2017-07-30 02:33:12.130
50220,2017-07-30 02:33:12.130,2017-07-30 03:03:28.257
50221,2017-07-30 03:03:28.257,2017-07-30 03:37:07.300
50222,2017-07-30 03:37:07.300,2017-07-30 03:39:36.297
50223,2017-07-30 03:39:36.297,2017-07-30 03:59:04.380
50224,2017-07-30 03:59:04.380,2017-07-30 04:01:24.390
50225,2017-07-30 04:01:24.390,2017-07-30 04:36:19.480
50226,2017-07-30 04:36:19.480,2017-07-30 04:38:19.567
50227,2017-07-30 04:38:19.567,2017-07-30 05:32:50.590
50228,2017-07-30 05:32:50.590,2017-07-30 05:35:38.710
50229,2017-07-30 05:35:38.710,2017-07-30 06:12:20.703
50230,2017-07-30 06:12:20.703,2017-07-30 06:21:07.687
50231,2017-07-30 06:21:07.687,2017-07-30 06:35:58.720
50232,2017-07-30 06:35:58.720,2017-07-30 08:15:11.300
50233,2017-07-30 08:15:11.300,2017-07-30 08:50:54.800
50234,2017-07-30 08:50:54.800,2017-07-30 08:55:01.207
50235,2017-07-30 08:55:01.207,2017-07-30 08:55:27.140
50236,2017-07-30 08:55:27.140,2017-07-30 08:58:07.213
50237,2017-07-30 08:58:07.213,2017-07-30 09:04:12.140
50238,2017-07-30 09:04:12.140,2017-07-30 09:11:20.200
50239,2017-07-30 09:11:20.200,2017-07-30 09:19:52.220
50240,2017-07-30 09:19:52.220,2017-07-30 09:21:57.200
50241,2017-07-30 09:21:57.200,2017-07-30 09:35:18.630
50242,2017-07-30 09:35:18.630,2017-07-30 09:39:52.490
50243,2017-07-30 09:39:52.490,2017-07-30 10:11:49.380
50244,2017-07-30 10:11:49.380,2017-07-30 10:15:53.170
50245,2017-07-30 10:15:53.170,2017-07-30 10:18:14.170
50246,2017-07-30 10:18:14.170,2017-07-30 10:21:21.157
50247,2017-07-30 10:21:21.157,2017-07-30 10:28:25.137
50248,2017-07-30 10:28:25.137,2017-07-30 10:31:37.123
50249,2017-07-30 10:31:37.123,2017-07-30 11:04:02.997
50250,2017-07-30 11:04:02.997,2017-07-30 11:14:31.060
50251,2017-07-30 11:14:31.060,2017-07-30 11:55:17.840
50252,2017-07-30 11:55:17.840,2017-07-30 12:03:51.800
50253,2017-07-30 12:03:51.800,2017-07-30 12:21:01.750
50254,2017-07-30 12:21:01.750,2017-07-30 12:23:15.793
50255,2017-07-30 12:23:15.793,2017-07-30 12:53:21.620
50256,2017-07-30 12:53:21.620,2017-07-30 12:56:39.627
50257,2017-07-30 12:56:39.627,2017-07-30 13:12:57.637
50258,2017-07-30 13:12:57.637,2017-07-30 13:16:59.547
50259,2017-07-30 13:16:59.547,2017-07-30 13:18:16.540
50260,2017-07-30 13:18:16.540,2017-07-30 13:22:57.550
50261,2017-07-30 13:22:57.550,2017-07-30 15:21:42.180
50262,2017-07-30 15:21:42.180,2017-07-30 15:30:12.097
50263,2017-07-30 15:30:12.097,2017-07-30 15:35:07.077
50264,2017-07-30 15:35:07.077,2017-07-30 15:40:57.060
50265,2017-07-30 15:40:57.060,2017-07-30 15:45:10.090
50266,2017-07-30 15:45:10.090,2017-07-30 15:47:17.040
50267,2017-07-30 15:47:17.040,2017-07-30 15:48:27.037
50268,2017-07-30 15:48:27.037,2017-07-30 15:51:29.077
50269,2017-07-30 15:51:29.077,2017-07-30 15:58:46.993
50270,2017-07-30 15:58:46.993,2017-07-30 16:05:20.023
50271,2017-07-30 16:05:20.023,2017-07-30 17:04:23.840
50272,2017-07-30 17:04:23.840,2017-07-30 17:07:20.770
50273,2017-07-30 17:07:20.770,2017-07-30 17:19:08.783
50274,2017-07-30 17:19:08.783,2017-07-30 17:24:43.783
50275,2017-07-30 17:24:43.783,2017-07-30 17:46:32.750
50276,2017-07-30 17:46:32.750,2017-07-30 17:49:02.680
50277,2017-07-30 17:49:02.680,2017-07-30 18:13:22.537
50278,2017-07-30 18:13:22.537,2017-07-30 18:15:24.593
50279,2017-07-30 18:15:24.593,2017-07-30 18:34:04.467
50280,2017-07-30 18:34:04.467,2017-07-30 18:36:19.630
50281,2017-07-30 18:36:19.630,2017-07-30 18:41:30.027
50282,2017-07-30 18:41:30.027,2017-07-30 18:45:18.910
50283,2017-07-30 18:45:18.910,2017-07-30 18:47:40.430
50284,2017-07-30 18:47:40.430,2017-07-30 18:49:04.550
50285,2017-07-30 18:49:04.550,2017-07-30 18:51:16.570
50286,2017-07-30 18:51:16.570,2017-07-30 19:02:01.743
50287,2017-07-30 19:02:01.743,2017-07-30 19:14:56.780
50288,2017-07-30 19:14:56.780,2017-07-30 19:18:41.667
50289,2017-07-30 19:18:41.667,2017-07-30 20:41:51.880
50290,2017-07-30 20:41:51.880,2017-07-30 20:45:41.887
50291,2017-07-30 20:45:41.887,2017-07-30 20:46:34.897
50292,2017-07-30 20:46:34.897,2017-07-30 20:58:30.983
50293,2017-07-30 20:58:30.983,2017-07-30 20:58:37.927
50294,2017-07-30 20:58:37.927,2017-07-30 21:03:58.927
50295,2017-07-30 21:03:58.927,2017-07-30 22:09:15.160
50296,2017-07-30 22:09:15.160,2017-07-30 22:11:22.103
50297,2017-07-30 22:11:22.103,2017-07-30 22:17:53.117
50298,2017-07-30 22:17:53.117,2017-07-30 22:24:23.183
50299,2017-07-30 22:24:23.183,2017-07-30 22:28:18.347
50300,2017-07-30 22:28:18.347,2017-07-30 22:30:18.180
50301,2017-07-30 22:30:18.180,2017-07-30 22:34:41.233
50302,2017-07-30 22:34:41.233,2017-07-30 22:36:47.187
50303,2017-07-30 22:36:47.187,2017-07-30 22:38:47.183
50304,2017-07-30 22:38:47.183,2017-07-30 22:41:47.193
50305,2017-07-30 22:41:47.193,2017-07-30 22:43:35.193
50306,2017-07-30 22:43:35.193,2017-07-30 22:46:11.267
50307,2017-07-30 22:46:11.267,2017-07-30 22:47:59.203
50308,2017-07-30 22:47:59.203,2017-07-30 22:49:59.210
50309,2017-07-30 22:49:59.210,2017-07-30 23:03:13.250
50310,2017-07-30 23:03:13.250,2017-07-30 23:14:31.430
50311,2017-07-30 23:14:31.430,2017-07-30 23:16:57.340
50312,2017-07-30 23:16:57.340,2017-07-30 23:55:53.373
50313,2017-07-30 23:55:53.373,2017-07-30 23:59:06.410
50314,2017-07-30 23:59:06.410,2017-07-31 00:46:28.503
50315,2017-07-31 00:46:28.503,2017-07-31 01:32:30.647
50316,2017-07-31 01:32:30.647,2017-07-31 01:55:40.680
50317,2017-07-31 01:55:40.680,2017-07-31 01:57:49.683
50318,2017-07-31 01:57:49.683,2017-07-31 03:10:34.873
50319,2017-07-31 03:10:34.873,2017-07-31 03:13:36.963
50320,2017-07-31 03:13:36.963,2017-07-31 03:39:15.960
50321,2017-07-31 03:39:15.960,2017-07-31 03:43:23.770
50322,2017-07-31 03:43:23.770,2017-07-31 03:43:49.727
50323,2017-07-31 03:43:49.727,2017-07-31 03:50:52.160
50324,2017-07-31 03:50:52.160,2017-07-31 03:51:40.120
50325,2017-07-31 03:51:40.120,2017-07-31 03:54:41.077
50326,2017-07-31 03:54:41.077,2017-07-31 04:32:15.003
50327,2017-07-31 04:32:15.003,2017-07-31 04:38:51.067
50328,2017-07-31 04:38:51.067,2017-07-31 05:07:39.123
50329,2017-07-31 05:07:39.123,2017-07-31 05:11:23.227
50330,2017-07-31 05:11:23.227,2017-07-31 05:40:20.177
50331,2017-07-31 05:40:20.177,2017-07-31 05:43:06.223
50332,2017-07-31 05:43:06.223,2017-07-31 05:58:40.313
50333,2017-07-31 05:58:40.313,2017-07-31 06:00:47.243
50334,2017-07-31 06:00:47.243,2017-07-31 06:47:46.360
50335,2017-07-31 06:47:46.360,2017-07-31 06:50:51.473
50336,2017-07-31 06:50:51.473,2017-07-31 07:06:20.403
50337,2017-07-31 07:06:20.403,2017-07-31 07:23:03.937
50338,2017-07-31 07:23:03.937,2017-07-31 07:29:18.517
50339,2017-07-31 07:29:18.517,2017-07-31 07:46:39.560
50340,2017-07-31 07:46:39.560,2017-07-31 07:50:34.510
50341,2017-07-31 07:50:34.510,2017-07-31 08:23:07.690
50342,2017-07-31 08:23:07.690,2017-07-31 08:25:24.650
50343,2017-07-31 08:25:24.650,2017-07-31 09:31:01.767
50344,2017-07-31 09:31:01.767,2017-07-31 09:33:39.777
50345,2017-07-31 09:33:39.777,2017-07-31 10:02:14.850
50346,2017-07-31 10:02:14.850,2017-07-31 10:06:03.867
50347,2017-07-31 10:06:03.867,2017-07-31 10:07:28.010
50348,2017-07-31 10:07:28.010,2017-07-31 10:10:25.880
50349,2017-07-31 10:10:25.880,2017-07-31 10:47:21.977
50350,2017-07-31 10:47:21.977,2017-07-31 10:50:03.083
50351,2017-07-31 10:50:03.083,2017-07-31 11:58:14.147
50352,2017-07-31 11:58:14.147,2017-07-31 12:01:31.310
50353,2017-07-31 12:01:31.310,2017-07-31 12:10:42.190
50354,2017-07-31 12:10:42.190,2017-07-31 12:14:00.193
50355,2017-07-31 12:14:00.193,2017-07-31 12:56:37.543
50356,2017-07-31 12:56:37.543,2017-07-31 13:01:32.433
50357,2017-07-31 13:01:32.433,2017-07-31 13:01:43.443
50358,2017-07-31 13:01:43.443,2017-07-31 13:16:45.367
50359,2017-07-31 13:16:45.367,2017-07-31 13:16:51.340
50360,2017-07-31 13:16:51.340,2017-07-31 15:00:14.210
50361,2017-07-31 15:00:14.210,2017-07-31 15:22:36.733
50362,2017-07-31 15:22:36.733,2017-07-31 15:50:44.600
50363,2017-07-31 15:50:44.600,2017-07-31 15:51:04.820
50364,2017-07-31 15:51:04.820,2017-07-31 18:37:05.243
50365,2017-07-31 18:37:05.243,2017-07-31 18:49:52.980
50366,2017-07-31 18:49:52.980,2017-07-31 20:54:34.873
50367,2017-07-31 20:54:34.873,2017-07-31 20:56:41.800
50368,2017-07-31 20:56:41.800,2017-07-31 21:01:48.887
50369,2017-07-31 21:01:48.887,2017-07-31 21:14:52.727
50370,2017-07-31 21:14:52.727,2017-07-31 21:25:08.693
50371,2017-07-31 21:25:08.693,2017-07-31 21:25:57.690
50372,2017-07-31 21:25:57.690,2017-07-31 21:29:19.710
50373,2017-07-31 21:29:19.710,2017-07-31 21:29:39.680
50374,2017-07-31 21:29:39.680,2017-07-31 21:33:29.723
50375,2017-07-31 21:33:29.723,2017-07-31 21:33:36.660
50376,2017-07-31 21:33:36.660,2017-07-31 21:42:39.643
50377,2017-07-31 21:42:39.643,2017-07-31 21:42:47.733
50378,2017-07-31 21:42:47.733,2017-07-31 21:50:58.703
50379,2017-07-31 21:50:58.703,2017-07-31 21:52:05.723
50380,2017-07-31 21:52:05.723,2017-07-31 22:03:13.423
50381,2017-07-31 22:03:13.423,2017-07-31 22:04:01.423
50382,2017-07-31 22:04:01.423,2017-07-31 22:07:21.573
50383,2017-07-31 22:07:21.573,2017-07-31 22:13:57.707
50384,2017-07-31 22:13:57.707,2017-07-31 22:16:22.723
50385,2017-07-31 22:16:22.723,2017-07-31 22:30:50.857
50386,2017-07-31 22:30:50.857,2017-07-31 22:34:41.767
50387,2017-07-31 22:34:41.767,2017-07-31 22:54:56.827
50388,2017-07-31 22:54:56.827,2017-07-31 23:29:46.910
50389,2017-07-31 23:29:46.910,2017-07-31 23:31:18.940
50390,2017-07-31 23:31:18.940,2017-07-31 23:46:17.950
50391,2017-07-31 23:46:17.950,2017-07-31 23:52:23.973
50392,2017-07-31 23:52:23.973,2017-07-31 23:54:42.980
50393,2017-07-31 23:54:42.980,2017-07-31 23:58:19.980
50394,2017-07-31 23:58:19.980,2017-08-01 00:00:39.090
50395,2017-08-01 00:00:39.090,2017-08-01 00:21:07.050
50396,2017-08-01 00:21:07.050,2017-08-01 00:25:19.050
50397,2017-08-01 00:25:19.050,2017-08-01 00:47:02.200
50398,2017-08-01 00:47:02.200,2017-08-01 00:52:21.143
50399,2017-08-01 00:52:21.143,2017-08-01 00:54:01.123
50400,2017-08-01 00:54:01.123,2017-08-01 00:58:10.200
50401,2017-08-01 00:58:10.200,2017-08-01 01:09:01.270
50402,2017-08-01 01:09:01.270,2017-08-01 01:11:34.233
50403,2017-08-01 01:11:34.233,2017-08-01 01:22:05.193
50404,2017-08-01 01:22:05.193,2017-08-01 01:24:08.273
50405,2017-08-01 01:24:08.273,2017-08-01 01:29:04.217
50406,2017-08-01 01:29:04.217,2017-08-01 01:42:03.257
50407,2017-08-01 01:42:03.257,2017-08-01 02:04:37.320
