ID,Duration,Start,End,Quantity,Product
909,16.02,2017-06-23 10:38:46.470,2017-06-24 02:39:49.957,40000.0,FF049361
910,30.94,2017-06-24 02:39:59.290,2017-06-25 09:36:10.940,80000.0,FF049390
911,12.0,2017-06-26 06:06:49.980,2017-06-26 18:06:57.450,55000.0,FF145300
912,13.77,2017-06-26 18:07:00.357,2017-06-27 07:53:06.310,40000.0,FF036102
913,10.32,2017-06-27 07:53:11.583,2017-06-27 18:12:13.220,45000.0,FF082005
914,9.56,2017-06-27 18:12:15.927,2017-06-28 03:46:08.177,45000.0,FF044302
915,8.95,2017-06-28 03:46:11.243,2017-06-28 12:43:24.010,45000.0,FF035105
916,9.45,2017-06-28 12:43:27.393,2017-06-28 22:10:32.717,45000.0,FF082005
917,10.88,2017-06-28 22:10:37.290,2017-06-29 09:03:07.563,40000.0,FF025205
918,9.84,2017-06-29 09:03:13.080,2017-06-29 18:53:25.117,50000.0,FF036110
919,14.39,2017-06-29 18:53:27.657,2017-06-30 09:16:47.733,45000.0,FF012201
920,38.24,2017-06-30 09:16:50.740,2017-07-01 23:31:16.863,60000.0,FF049361
921,27.57,2017-07-01 23:31:24.137,2017-07-03 03:05:22.243,70000.0,FF049390
922,22.88,2017-07-03 03:05:26.607,2017-07-04 01:58:11.837,40000.0,FF012201
923,10.97,2017-07-03 07:40:02.857,2017-07-03 18:38:01.220,40000.0,FF025315
924,20.52,2017-07-04 01:58:15.060,2017-07-04 22:29:13.803,40000.0,FF027401
925,7.36,2017-07-04 22:29:16.507,2017-07-05 05:50:52.747,45000.0,FF011501
926,20.62,2017-07-05 05:50:55.723,2017-07-06 02:27:57.723,40000.0,FF025205
927,6.38,2017-07-06 02:28:01.483,2017-07-06 08:50:38.750,40000.0,FF025450
928,3.93,2017-07-06 08:50:41.607,2017-07-06 12:46:30.970,18000.0,FF025450
929,13.13,2017-07-06 12:46:34.410,2017-07-07 01:54:14.937,60000.0,FF125220
930,11.49,2017-07-07 01:54:17.383,2017-07-07 13:23:24.423,50000.0,FF011501
931,20.62,2017-07-07 13:23:27.593,2017-07-08 10:00:37.580,45000.0,FF174936
932,40.86,2017-07-08 10:00:47.450,2017-07-10 02:52:40.723,90000.0,FF049390
933,7.84,2017-07-09 22:32:12.303,2017-07-10 06:22:29.813,40000.0,FF011501
934,7.32,2017-07-10 06:22:32.793,2017-07-10 13:41:46.147,40000.0,FF036103
935,13.41,2017-07-10 13:41:49.157,2017-07-11 03:06:25.240,40000.0,FF044101
936,15.71,2017-07-11 03:06:28.060,2017-07-11 18:49:18.017,50000.0,FF025305
937,7.91,2017-07-11 18:49:20.857,2017-07-12 02:43:41.423,40000.0,FF012201
938,5.72,2017-07-12 02:43:43.790,2017-07-12 08:26:44.303,30000.0,FF025205
939,9.5,2017-07-12 08:26:48.410,2017-07-12 17:56:46.347,40000.0,FF029201
940,27.1,2017-07-12 17:56:49.663,2017-07-13 21:02:50.897,30000.0,FF025450
941,26.34,2017-07-13 21:02:53.567,2017-07-14 23:23:31.000,50000.0,FF012201
942,4.86,2017-07-24 08:39:42.753,2017-07-24 13:31:10.957,45000.0,FF012201
943,9.24,2017-07-24 13:31:16.220,2017-07-24 22:45:27.043,40000.0,FF027401
944,7.35,2017-07-24 22:45:29.810,2017-07-25 06:06:25.883,45000.0,FF011501
945,17.18,2017-07-25 06:06:31.330,2017-07-25 23:17:36.133,40000.0,FF025450
946,28.38,2017-07-25 23:17:39.497,2017-07-27 03:40:25.317,40000.0,FF036103
947,10.7,2017-07-26 09:25:29.887,2017-07-26 20:07:20.073,40000.0,FF036110
948,7.59,2017-07-27 03:40:30.350,2017-07-27 11:15:41.150,45000.0,FF011501
949,12.64,2017-07-27 11:15:44.443,2017-07-27 23:54:17.290,40000.0,FF025205
950,13.67,2017-07-27 23:54:23.020,2017-07-28 13:34:32.527,45000.0,FF012201
951,54.77,2017-07-28 13:34:35.120,2017-07-30 20:20:50.503,120000.0,FF049390
952,7.46,2017-07-30 20:20:56.183,2017-07-31 03:48:16.477,40000.0,FF012201
953,8.65,2017-07-31 03:48:19.147,2017-07-31 12:27:08.100,40000.0,FF025450
954,8.51,2017-07-31 12:27:12.457,2017-07-31 20:57:37.017,40000.0,FF025001
955,16.2,2017-07-31 20:57:42.440,2017-08-01 13:09:51.297,80000.0,FF035105
956,7.49,2017-08-01 13:09:53.990,2017-08-01 20:39:04.583,45000.0,FF011501
957,10.67,2017-08-01 20:39:09.203,2017-08-02 07:19:15.500,55000.0,FF144220
958,7.36,2017-08-02 07:19:18.950,2017-08-02 14:41:02.477,40000.0,FF044101
959,25.02,2017-08-02 14:41:06.167,2017-08-03 15:42:34.913,30000.0,FF011501
960,6.45,2017-08-03 15:42:38.687,2017-08-03 22:09:32.450,40000.0,FF011501
961,7.93,2017-08-03 22:09:38.010,2017-08-04 06:05:40.810,40000.0,FF025205
962,11.49,2017-08-04 06:05:43.923,2017-08-04 17:35:02.407,65000.0,FF012201
963,18.42,2017-08-04 17:35:05.487,2017-08-05 12:00:27.053,40000.0,FF049361
964,22.68,2017-08-05 12:00:35.130,2017-08-06 10:41:33.397,70000.0,FF049390
965,7.81,2017-08-06 23:22:50.480,2017-08-07 07:11:24.153,40000.0,FF012201
966,9.8,2017-08-07 07:11:26.637,2017-08-07 16:59:31.937,45000.0,FF025460
967,9.05,2017-08-07 16:59:34.543,2017-08-08 02:02:47.733,50000.0,FF012201
968,8.94,2017-08-08 02:02:50.430,2017-08-08 10:59:25.370,40000.0,FF025460
969,9.31,2017-08-08 10:59:28.597,2017-08-08 20:17:54.630,40000.0,FF036102
970,10.29,2017-08-08 20:17:57.490,2017-08-09 06:35:23.297,40000.0,FF027401
971,16.05,2017-08-09 06:35:25.880,2017-08-09 22:38:20.963,40000.0,FF082005
972,6.22,2017-08-09 22:38:24.150,2017-08-10 04:51:30.300,30000.0,FF025205
973,9.6,2017-08-10 04:51:33.140,2017-08-10 14:27:49.827,50000.0,FF025305
974,7.99,2017-08-10 14:27:54.090,2017-08-10 22:27:12.447,40000.0,FF125220
975,13.64,2017-08-10 22:27:16.680,2017-08-11 12:05:32.273,70000.0,FF011501
976,111.9,2017-08-11 12:06:48.643,2017-08-16 04:00:50.580,100000.0,FF174936
977,8.86,2017-08-16 04:00:54.380,2017-08-16 12:52:22.427,45000.0,FF044302
978,9.24,2017-08-16 12:52:25.343,2017-08-16 22:06:44.723,45000.0,FF145300
979,9.6,2017-08-16 22:06:47.430,2017-08-17 07:42:33.357,50000.0,FF035105
980,9.47,2017-08-17 07:42:36.860,2017-08-17 17:10:33.207,40000.0,FF042201
981,16.67,2017-08-17 17:10:36.570,2017-08-18 09:50:57.063,40000.0,FF036110
982,7.78,2017-08-18 09:51:00.077,2017-08-18 17:38:05.967,40000.0,FF025205
983,9.19,2017-08-18 17:38:09.077,2017-08-19 02:49:37.377,40000.0,FF012201
984,21.71,2017-08-19 02:49:39.923,2017-08-20 00:31:59.803,65000.0,FF027216
985,26.41,2017-08-20 00:32:05.593,2017-08-21 02:56:53.263,40000.0,FF049390
986,8.99,2017-08-21 02:56:56.053,2017-08-21 11:56:19.340,40000.0,FF082005
987,10.27,2017-08-21 11:56:21.880,2017-08-21 22:12:19.337,50000.0,FF025001
988,8.0,2017-08-21 22:12:24.917,2017-08-22 06:12:10.490,45000.0,FF011501
989,12.82,2017-08-22 06:12:13.577,2017-08-22 19:01:18.953,40000.0,FF036103
990,17.56,2017-08-23 11:48:58.233,2017-08-24 05:22:16.930,40000.0,FF011501
991,6.61,2017-08-24 05:22:19.140,2017-08-24 11:58:52.663,30000.0,FF125220
992,12.67,2017-08-24 11:58:56.707,2017-08-25 00:39:04.557,65000.0,FF025205
993,11.69,2017-08-25 00:39:08.647,2017-08-25 12:20:20.320,55000.0,FF012201
994,23.5,2017-08-25 12:20:23.800,2017-08-26 11:50:12.400,40000.0,FF049361
995,33.76,2017-08-26 11:50:17.310,2017-08-27 21:35:56.327,70000.0,FF049390
996,7.54,2017-08-27 21:36:03.160,2017-08-28 05:08:17.360,40000.0,FF012201
997,12.17,2017-08-28 05:08:20.083,2017-08-28 17:18:42.517,65000.0,FF044101
998,7.57,2017-08-28 17:18:45.857,2017-08-29 00:52:54.977,40000.0,FF044301
999,13.31,2017-08-29 00:53:01.947,2017-08-29 14:11:52.480,45000.0,FF029201
1000,8.77,2017-08-29 14:11:56.717,2017-08-29 22:58:09.023,40000.0,FF025450
1001,12.91,2017-08-29 22:58:16.350,2017-08-30 11:52:43.650,40000.0,FF044302
1002,8.25,2017-08-30 11:52:47.073,2017-08-30 20:07:58.427,40000.0,FF025315
1003,9.41,2017-08-30 20:08:02.660,2017-08-31 05:32:26.370,45000.0,FF035105
1004,7.38,2017-08-31 05:32:28.933,2017-08-31 12:55:32.673,40000.0,FF012201
1005,20.12,2017-08-31 12:55:39.800,2017-09-01 09:03:02.333,2942.0,FF025450
1006,11.45,2017-08-31 14:06:50.713,2017-09-01 01:33:40.203,40000.0,FF025460
1007,62.22,2017-09-01 09:04:00.503,2017-09-03 23:17:16.793,100000.0,FF049390
1008,7.59,2017-09-03 23:17:21.197,2017-09-04 06:52:54.643,40000.0,FF012201
1009,9.39,2017-09-04 06:52:57.257,2017-09-04 16:16:09.757,40000.0,FF145300
1010,7.62,2017-09-04 16:16:12.593,2017-09-04 23:53:18.590,40000.0,FF036103
1011,9.85,2017-09-04 23:53:21.787,2017-09-05 09:44:20.773,60000.0,FF029101
1012,10.27,2017-09-05 09:44:23.237,2017-09-05 20:00:52.510,40000.0,FF014202
1013,26.46,2017-09-05 20:00:56.503,2017-09-06 22:28:31.153,30000.0,FF025205
1014,7.9,2017-09-06 08:45:03.177,2017-09-06 16:38:45.670,35000.0,FF025305
1015,10.98,2017-09-07 10:55:10.240,2017-09-07 21:53:52.420,45000.0,FF011501
1016,9.7,2017-09-07 21:53:56.287,2017-09-08 07:35:56.907,50000.0,FF025205
1017,8.39,2017-09-08 07:36:02.640,2017-09-08 15:59:18.000,40000.0,FF011501
1018,24.41,2017-09-08 15:59:21.540,2017-09-09 16:24:00.603,65000.0,FF174936
1019,30.1,2017-09-09 16:24:05.090,2017-09-10 22:29:47.893,50000.0,FF049390
1020,13.66,2017-09-10 22:29:52.487,2017-09-11 12:09:32.323,70000.0,FF035105
1021,8.55,2017-09-11 12:09:34.870,2017-09-11 20:42:49.990,40000.0,FF082005
1022,19.33,2017-09-11 20:42:53.860,2017-09-12 16:02:49.890,90000.0,FF025201
1023,7.0,2017-09-12 16:02:52.570,2017-09-12 23:02:57.363,40000.0,FF029201
1024,7.32,2017-09-12 23:03:00.303,2017-09-13 06:22:08.137,40000.0,FF036102
1025,8.08,2017-09-13 06:22:11.767,2017-09-13 14:27:13.297,40000.0,FF036110
1026,7.57,2017-09-13 14:27:16.400,2017-09-13 22:01:23.753,40000.0,FF025205
1027,7.77,2017-09-13 22:01:26.807,2017-09-14 05:47:27.747,45000.0,FF011501
1028,24.67,2017-09-14 05:47:30.183,2017-09-15 06:27:24.523,40000.0,FF025460
1029,8.13,2017-09-15 06:27:27.087,2017-09-15 14:35:12.130,45000.0,FF012201
1030,26.26,2017-09-15 14:35:15.380,2017-09-16 16:50:56.220,70000.0,FF049361
1031,29.21,2017-09-16 16:51:00.807,2017-09-17 22:03:32.873,35000.0,FF027206
1032,9.22,2017-09-17 22:03:37.570,2017-09-18 07:16:57.493,40000.0,FF012201
1033,7.66,2017-09-18 07:17:01.190,2017-09-18 14:56:22.180,40000.0,FF025205
1034,9.28,2017-09-18 14:56:25.433,2017-09-19 00:13:07.103,40000.0,FF025460
1035,8.1,2017-09-19 00:13:12.330,2017-09-19 08:18:57.037,40000.0,FF145420
1036,8.71,2017-09-19 08:18:59.653,2017-09-19 17:01:48.380,40000.0,FF036102
1037,16.53,2017-09-19 17:01:51.400,2017-09-20 09:33:37.730,40000.0,FF025305
1038,8.13,2017-09-20 09:33:40.807,2017-09-20 17:41:32.227,40000.0,FF145300
1039,6.03,2017-09-20 17:41:35.167,2017-09-20 23:43:22.397,30000.0,FF036103
1040,7.74,2017-09-21 14:54:32.293,2017-09-21 22:38:47.540,40000.0,FF012201
1041,7.72,2017-09-21 22:38:51.780,2017-09-22 06:21:57.740,40000.0,FF104421
1042,12.66,2017-09-22 06:22:06.730,2017-09-22 19:01:25.797,40000.0,FF012201
1043,55.94,2017-09-22 19:01:39.320,2017-09-25 02:57:49.807,110000.0,FF049390
1044,12.63,2017-09-25 02:57:54.227,2017-09-25 15:35:33.223,45000.0,FF011501
1045,8.54,2017-09-25 15:35:43.173,2017-09-26 00:07:53.107,40000.0,FF145300
1046,23.95,2017-09-26 00:07:56.667,2017-09-27 00:04:49.780,45000.0,FF025460
1047,8.53,2017-09-26 04:30:12.390,2017-09-26 13:01:53.653,45000.0,FF044301
1048,14.29,2017-09-27 00:04:58.383,2017-09-27 14:22:22.910,50000.0,FF029101
1049,8.75,2017-09-27 14:22:26.940,2017-09-27 23:07:11.780,40000.0,FF082005
1050,11.71,2017-09-27 23:07:15.033,2017-09-28 10:49:52.127,60000.0,FF035105
1051,6.92,2017-09-28 10:50:07.880,2017-09-28 17:45:22.823,40000.0,FF025315
1052,7.38,2017-09-28 17:45:26.027,2017-09-29 01:08:13.047,40000.0,FF044302
1053,7.51,2017-09-29 01:08:16.070,2017-09-29 08:39:07.180,40000.0,FF036103
1054,25.5,2017-09-29 08:39:10.230,2017-09-30 10:09:12.397,55000.0,FF174936
1055,47.69,2017-09-30 10:09:16.810,2017-10-02 09:50:25.867,100000.0,FF049390
1056,7.66,2017-10-02 09:50:29.560,2017-10-02 17:30:23.227,40000.0,FF012201
1057,8.8,2017-10-02 17:30:25.750,2017-10-03 02:18:35.140,40000.0,FF125220
1058,6.74,2017-10-03 02:18:38.940,2017-10-03 09:02:47.513,40000.0,FF025205
1059,9.88,2017-10-03 09:02:50.537,2017-10-03 18:55:34.033,50000.0,FF044301
1060,7.49,2017-10-03 18:55:39.170,2017-10-04 02:25:20.743,40000.0,FF125220
1061,16.41,2017-10-04 02:25:24.410,2017-10-04 18:50:13.930,50000.0,FF025305
1062,5.72,2017-10-04 18:54:30.380,2017-10-05 00:37:51.787,30000.0,FF029201
1063,8.45,2017-10-05 00:38:04.903,2017-10-05 09:04:49.173,45000.0,FF044301
1064,7.45,2017-10-05 09:04:58.670,2017-10-05 16:31:52.007,40000.0,FF038001
1065,7.01,2017-10-05 16:31:54.907,2017-10-05 23:32:37.950,30000.0,FF025450
1066,9.42,2017-10-05 23:32:42.120,2017-10-06 08:57:58.960,50000.0,FF144220
1067,20.19,2017-10-06 08:58:01.957,2017-10-07 05:09:21.880,40000.0,FF027216
1068,46.08,2017-10-07 05:09:27.060,2017-10-09 03:14:03.477,150000.0,FF049390
1069,21.75,2017-10-09 03:14:06.773,2017-10-10 00:58:54.993,40000.0,FF145300
1070,7.83,2017-10-10 00:59:00.970,2017-10-10 08:49:06.843,40000.0,FF025205
1071,7.44,2017-10-10 08:49:10.100,2017-10-10 16:15:27.680,40000.0,FF012201
1072,8.11,2017-10-10 16:15:30.593,2017-10-11 00:22:18.663,40000.0,FF025460
1073,8.61,2017-10-11 00:22:21.887,2017-10-11 08:59:07.447,40000.0,FF042201
1074,9.56,2017-10-11 08:59:23.433,2017-10-11 18:33:12.877,40000.0,FF027401
1075,7.22,2017-10-11 18:33:16.313,2017-10-12 01:46:16.830,40000.0,FF029101
1076,9.75,2017-10-12 01:46:20.303,2017-10-12 11:31:32.343,50000.0,FF025460
1077,8.49,2017-10-12 11:31:35.297,2017-10-12 20:01:05.103,45000.0,FF025201
1078,7.58,2017-10-12 20:01:08.317,2017-10-13 03:35:44.297,40000.0,FF036110
1079,9.49,2017-10-13 03:35:47.010,2017-10-13 13:05:21.867,40000.0,FF012201
1080,18.61,2017-10-13 13:05:25.197,2017-10-14 07:42:01.620,45000.0,FF174936
1081,21.08,2017-10-14 07:42:06.360,2017-10-15 04:46:44.243,60000.0,FF049361
1082,23.51,2017-10-15 04:46:48.810,2017-10-16 04:17:27.620,45000.0,FF049390
1083,15.15,2017-10-16 04:17:34.193,2017-10-16 19:26:26.637,90000.0,FF035105
1084,10.56,2017-10-16 19:26:30.253,2017-10-17 06:00:17.293,40000.0,FF036103
1085,8.16,2017-10-17 06:00:21.163,2017-10-17 14:09:46.133,40000.0,FF144220
1086,23.19,2017-10-17 14:09:48.837,2017-10-18 13:21:30.690,50000.0,FF012201
1087,5.67,2017-10-18 13:21:33.453,2017-10-18 19:01:44.570,30000.0,FF025205
1088,13.23,2017-10-19 14:01:16.873,2017-10-20 03:15:22.627,45000.0,FF012201
1089,9.07,2017-10-20 03:15:34.253,2017-10-20 12:19:31.430,40000.0,FF025205
1090,17.17,2017-10-20 12:19:33.753,2017-10-21 05:30:00.750,45000.0,FF049361
1091,56.48,2017-10-21 05:30:04.653,2017-10-23 13:58:39.947,100000.0,FF049390
1092,9.42,2017-10-23 13:58:43.703,2017-10-23 23:24:09.310,40000.0,FF044101
1093,6.61,2017-10-23 23:24:18.647,2017-10-24 06:00:49.013,36000.0,FF082005
1094,9.93,2017-10-24 06:00:51.487,2017-10-24 15:56:22.390,40000.0,FF014202
1095,7.98,2017-10-24 15:56:25.217,2017-10-24 23:55:23.493,40000.0,FF125220
1096,14.1,2017-10-24 23:55:26.960,2017-10-25 14:01:16.783,40000.0,FF012201
1097,3.52,2017-10-25 14:01:19.630,2017-10-25 17:32:18.637,20000.0,FF025205
1098,8.05,2017-10-25 17:32:23.893,2017-10-26 01:35:32.157,45000.0,FF035105
1099,6.91,2017-10-26 01:35:36.213,2017-10-26 08:30:01.320,40000.0,FF029201
1100,5.95,2017-10-26 08:30:04.483,2017-10-26 14:26:58.367,30000.0,FF044301
1101,7.83,2017-10-26 14:27:02.063,2017-10-26 22:16:34.223,40000.0,FF036110
1102,149.86,2017-10-26 22:16:40.520,2017-11-02 04:08:21.380,180000.0,FF049390
1103,9.17,2017-11-02 04:08:25.090,2017-11-02 13:18:49.043,40000.0,FF044301
1104,7.66,2017-11-02 13:18:53.523,2017-11-02 20:58:34.600,30000.0,FF025205
1105,7.92,2017-11-02 20:58:40.033,2017-11-03 04:53:55.743,40000.0,FF036110
1106,17.37,2017-11-03 04:53:58.570,2017-11-03 22:15:57.043,40000.0,FF144616
1107,19.77,2017-11-03 22:16:00.057,2017-11-04 18:02:20.153,65000.0,FF027216
1108,19.55,2017-11-04 18:02:24.360,2017-11-05 13:35:36.260,50000.0,FF049390
1109,19.3,2017-11-05 13:36:11.787,2017-11-06 08:54:25.750,60000.0,FF029101
1110,8.45,2017-11-06 08:54:29.157,2017-11-06 17:21:37.403,45000.0,FF025201
1111,10.47,2017-11-06 17:21:41.503,2017-11-07 03:49:56.970,40000.0,FF036103
1112,63.42,2017-11-07 03:50:01.893,2017-11-09 19:15:30.840,35000.0,FF044302
1113,12.59,2017-11-08 23:40:45.233,2017-11-09 12:16:22.260,40000.0,FF145300
1114,7.78,2017-11-09 19:15:34.537,2017-11-10 03:02:09.790,40000.0,FF036110
1115,6.96,2017-11-10 03:02:19.537,2017-11-10 09:59:41.520,30000.0,FF145420
1116,8.18,2017-11-10 09:59:44.790,2017-11-10 18:10:37.940,1.0,FF012201
1117,16.41,2017-11-10 18:10:40.623,2017-11-11 10:35:11.380,52000.0,FF174936
1118,12.51,2017-11-11 10:35:16.557,2017-11-11 23:06:10.120,30000.0,FF049361
1119,25.14,2017-11-11 23:06:14.260,2017-11-13 00:14:51.480,35000.0,FF027601
1120,12.59,2017-11-13 00:14:55.460,2017-11-13 12:50:16.670,40000.0,FF012201
1121,10.11,2017-11-13 12:50:19.103,2017-11-13 22:56:49.153,40000.0,FF036103
1122,32.81,2017-11-13 22:56:57.120,2017-11-15 07:45:20.757,50000.0,FF025460
1123,8.53,2017-11-14 09:37:19.547,2017-11-14 18:09:07.307,40000.0,FF012201
1124,7.75,2017-11-14 18:09:10.283,2017-11-15 01:54:09.000,40000.0,FF035902
1125,5.53,2017-11-15 07:45:24.243,2017-11-15 13:17:02.150,30000.0,FF012201
