ID,StartDateUTC,EndDateUTC
3078,2017-06-27 04:33:46.793,2017-06-27 04:42:35.777
3079,2017-06-27 04:51:51.720,2017-06-27 04:58:42.780
3080,2017-06-27 07:55:11.690,2017-06-27 08:13:16.763
3081,2017-06-27 08:14:34.667,2017-06-27 08:31:56.700
3082,2017-06-27 08:47:33.803,2017-06-27 08:53:48.827
3083,2017-06-27 14:23:21.597,2017-06-27 14:27:14.740
3084,2017-06-27 14:29:03.643,2017-06-27 14:31:43.633
3085,2017-06-27 14:33:04.630,2017-06-27 14:38:13.640
3086,2017-06-27 18:07:29.140,2017-06-27 18:12:17.757
3087,2017-06-27 18:12:17.757,2017-06-27 19:27:02.340
3088,2017-06-27 19:34:43.360,2017-06-27 19:40:37.543
3089,2017-06-28 03:48:18.847,2017-06-28 04:07:56.740
3090,2017-06-28 12:45:36.963,2017-06-28 12:56:00.070
3091,2017-06-28 12:58:26.007,2017-06-28 13:07:11.020
3092,2017-06-28 22:04:52.327,2017-06-28 22:10:36.317
3093,2017-06-28 22:10:42.323,2017-06-29 01:20:28.833
3094,2017-06-29 01:28:25.840,2017-06-29 01:34:50.907
3095,2017-06-29 09:05:12.440,2017-06-29 09:15:21.420
3096,2017-06-29 09:18:43.397,2017-06-29 09:24:24.387
3097,2017-06-29 18:35:29.490,2017-06-29 18:53:30.550
3098,2017-06-29 18:53:30.550,2017-06-29 18:58:45.560
3099,2017-06-30 02:54:18.697,2017-06-30 09:16:52.187
3100,2017-06-30 09:16:52.187,2017-06-30 09:18:54.420
3101,2017-06-30 09:18:56.230,2017-07-01 01:22:58.170
3102,2017-07-01 01:48:01.383,2017-07-01 01:59:14.320
3103,2017-07-01 02:01:27.243,2017-07-01 02:10:04.237
3104,2017-07-01 23:29:29.537,2017-07-01 23:31:20.457
3105,2017-07-01 23:31:29.440,2017-07-02 00:06:36.553
3106,2017-07-02 15:49:03.520,2017-07-03 03:05:26.560
3107,2017-07-03 03:05:31.560,2017-07-03 07:40:03.347
3108,2017-07-03 18:40:16.617,2017-07-03 18:57:21.537
3109,2017-07-03 18:59:07.533,2017-07-03 19:02:15.527
3110,2017-07-04 01:50:07.157,2017-07-04 01:58:16.197
3111,2017-07-03 07:40:03.347,2017-07-03 07:40:30.000
3112,2017-07-03 07:40:30.000,2017-07-03 10:14:13.607
3113,2017-07-03 10:22:27.630,2017-07-03 10:24:31.757
3114,2017-07-03 10:31:30.647,2017-07-03 10:36:30.727
3115,2017-07-04 01:58:16.197,2017-07-04 13:54:05.780
3116,2017-07-04 14:03:33.883,2017-07-04 14:07:55.867
3117,2017-07-04 14:17:00.847,2017-07-04 14:23:58.853
3118,2017-07-04 14:25:34.013,2017-07-04 14:32:45.060
3119,2017-07-04 22:20:51.763,2017-07-04 22:29:18.580
3120,2017-07-04 22:29:18.580,2017-07-04 22:38:11.680
3121,2017-07-05 05:45:15.120,2017-07-05 05:50:55.300
3122,2017-07-05 05:51:01.320,2017-07-05 18:30:07.200
3123,2017-07-05 18:47:07.130,2017-07-05 18:53:56.153
3124,2017-07-06 02:19:08.610,2017-07-06 02:28:03.550
3125,2017-07-06 02:28:03.550,2017-07-06 02:38:52.670
3126,2017-07-06 07:08:31.780,2017-07-06 08:32:02.340
3127,2017-07-06 08:32:38.480,2017-07-06 08:34:44.333
3128,2017-07-06 08:37:54.443,2017-07-06 08:40:55.400
3129,2017-07-06 12:29:40.860,2017-07-06 12:37:58.937
3130,2017-07-06 12:48:39.990,2017-07-06 13:23:41.030
3131,2017-07-06 13:29:24.007,2017-07-06 13:37:41.027
3132,2017-07-07 01:49:35.850,2017-07-07 01:54:20.810
3133,2017-07-07 01:54:20.810,2017-07-07 03:58:56.073
3134,2017-07-07 04:06:25.223,2017-07-07 04:09:57.060
3135,2017-07-07 04:11:01.023,2017-07-07 04:17:52.007
3136,2017-07-07 05:19:07.930,2017-07-07 06:02:10.643
3137,2017-07-07 07:55:24.253,2017-07-07 08:03:04.280
3138,2017-07-07 13:15:13.530,2017-07-07 13:23:29.503
3139,2017-07-07 13:23:29.503,2017-07-07 16:01:31.053
3140,2017-07-07 16:13:08.003,2017-07-07 16:22:09.990
3141,2017-07-07 16:23:56.997,2017-07-07 16:41:16.083
3142,2017-07-07 16:41:26.033,2017-07-07 16:53:15.077
3143,2017-07-07 16:53:38.067,2017-07-07 17:01:03.147
3144,2017-07-07 17:01:42.100,2017-07-07 17:15:47.187
3145,2017-07-07 17:20:03.140,2017-07-07 17:22:24.157
3146,2017-07-07 17:23:24.187,2017-07-07 17:27:32.270
3147,2017-07-07 17:30:57.197,2017-07-07 17:38:20.183
3148,2017-07-07 17:40:59.250,2017-07-07 17:43:48.207
3149,2017-07-07 17:45:21.273,2017-07-07 17:47:47.270
3150,2017-07-07 17:59:15.233,2017-07-07 20:25:39.630
3151,2017-07-07 20:26:52.800,2017-07-07 21:18:59.890
3152,2017-07-08 09:52:36.637,2017-07-08 10:00:42.100
3153,2017-07-08 10:00:53.623,2017-07-08 10:30:25.513
3154,2017-07-09 11:55:34.073,2017-07-09 11:56:02.967
3155,2017-07-09 22:32:15.170,2017-07-09 22:40:12.220
3156,2017-07-09 22:52:09.257,2017-07-09 23:07:49.440
3157,2017-07-09 23:09:51.357,2017-07-09 23:18:23.383
3158,2017-07-10 03:02:18.887,2017-07-10 03:12:59.907
3159,2017-07-10 06:08:49.313,2017-07-10 06:22:33.317
3160,2017-07-10 06:22:33.317,2017-07-10 06:24:30.350
3161,2017-07-10 06:25:19.063,2017-07-10 06:33:00.370
3162,2017-07-10 13:41:19.523,2017-07-10 13:41:49.410
3163,2017-07-10 13:41:55.403,2017-07-10 14:17:11.300
3164,2017-07-10 15:52:18.973,2017-07-10 16:45:52.810
3165,2017-07-10 17:50:19.763,2017-07-10 18:09:40.583
3166,2017-07-10 18:16:55.720,2017-07-10 18:19:39.483
3167,2017-07-10 21:44:09.770,2017-07-11 03:06:30.417
3168,2017-07-11 03:06:30.417,2017-07-11 08:57:48.330
3169,2017-07-11 09:11:37.380,2017-07-11 09:20:26.380
3170,2017-07-11 09:22:43.350,2017-07-11 09:27:45.363
3171,2017-07-11 18:51:27.180,2017-07-11 19:01:13.250
3172,2017-07-11 19:02:03.120,2017-07-11 19:09:00.127
3173,2017-07-12 02:08:33.937,2017-07-12 02:18:53.970
3174,2017-07-12 02:27:06.980,2017-07-12 02:43:46.327
3175,2017-07-12 02:43:46.327,2017-07-12 02:49:29.173
3176,2017-07-12 08:22:13.900,2017-07-12 08:26:46.887
3177,2017-07-12 08:26:52.210,2017-07-12 11:07:28.310
3178,2017-07-12 11:18:17.263,2017-07-12 11:23:53.277
3179,2017-07-12 11:44:54.350,2017-07-12 11:55:34.413
3180,2017-07-12 17:54:33.337,2017-07-12 17:56:49.560
3181,2017-07-12 17:56:54.413,2017-07-13 11:38:52.967
3182,2017-07-13 11:45:55.987,2017-07-13 11:51:09.000
3183,2017-07-13 11:52:19.093,2017-07-13 11:58:40.013
3184,2017-07-13 12:00:46.023,2017-07-13 12:07:56.050
3185,2017-07-13 21:05:00.393,2017-07-13 21:19:00.387
3186,2017-07-13 21:20:22.563,2017-07-13 21:24:17.463
3187,2017-07-14 06:02:17.547,2017-07-14 23:23:36.840
3188,2017-07-24 08:39:47.490,2017-07-24 08:41:53.360
3189,2017-07-24 09:34:41.687,2017-07-24 09:35:42.757
3190,2017-07-24 10:53:48.413,2017-07-24 11:01:26.460
3191,2017-07-24 11:12:30.913,2017-07-24 11:40:45.437
3192,2017-07-24 11:48:14.433,2017-07-24 11:51:15.517
3193,2017-07-24 13:33:16.540,2017-07-24 13:56:13.473
3194,2017-07-24 14:16:03.467,2017-07-24 14:18:23.513
3195,2017-07-24 16:00:15.620,2017-07-24 16:07:15.707
3196,2017-07-24 18:12:55.680,2017-07-24 18:23:07.677
3197,2017-07-24 18:57:05.837,2017-07-24 19:57:57.850
3198,2017-07-24 22:33:22.927,2017-07-24 22:41:56.943
3199,2017-07-24 22:42:46.970,2017-07-24 22:45:31.923
3200,2017-07-24 22:45:31.923,2017-07-24 22:47:27.963
3201,2017-07-24 22:48:14.967,2017-07-24 22:51:17.003
3202,2017-07-25 05:58:20.823,2017-07-25 06:06:31.773
3203,2017-07-25 06:06:37.777,2017-07-25 14:28:24.817
3204,2017-07-25 14:44:20.860,2017-07-25 14:48:48.953
3205,2017-07-25 16:34:14.610,2017-07-25 16:39:14.613
3206,2017-07-25 23:19:44.163,2017-07-26 09:23:41.853
3207,2017-07-26 09:23:41.853,2017-07-26 09:25:30.707
3208,2017-07-26 20:09:28.290,2017-07-26 20:28:46.297
3209,2017-07-26 20:29:27.347,2017-07-26 20:35:50.323
3210,2017-07-26 09:25:30.707,2017-07-26 12:21:10.573
3211,2017-07-26 12:33:34.600,2017-07-26 12:38:56.680
3212,2017-07-26 12:41:13.660,2017-07-26 12:46:16.730
3213,2017-07-26 12:47:06.637,2017-07-26 12:51:16.760
3214,2017-07-26 12:52:47.677,2017-07-26 12:56:36.680
3215,2017-07-26 13:31:26.813,2017-07-26 13:33:35.770
3216,2017-07-27 03:42:31.093,2017-07-27 04:00:26.040
3217,2017-07-27 11:17:49.597,2017-07-27 12:58:30.647
3218,2017-07-27 12:58:30.647,2017-07-27 13:05:53.853
3219,2017-07-27 13:16:12.053,2017-07-27 13:26:46.910
3220,2017-07-27 16:33:12.397,2017-07-27 16:49:18.610
3221,2017-07-27 21:09:30.030,2017-07-27 23:54:22.420
3222,2017-07-27 23:54:28.427,2017-07-28 05:30:46.557
3223,2017-07-28 05:37:40.577,2017-07-28 05:40:18.517
3224,2017-07-28 05:43:13.517,2017-07-28 05:50:09.620
3225,2017-07-28 05:53:16.500,2017-07-28 05:58:35.453
3226,2017-07-28 12:45:45.410,2017-07-28 13:34:37.503
3227,2017-07-28 13:34:37.503,2017-07-28 15:00:07.837
3228,2017-07-28 15:09:39.777,2017-07-28 15:12:09.787
3229,2017-07-28 15:13:46.787,2017-07-28 15:17:00.800
3230,2017-07-30 03:27:31.267,2017-07-30 20:20:53.800
3231,2017-07-30 20:20:59.800,2017-07-30 20:22:49.830
3232,2017-07-30 20:35:43.927,2017-07-30 20:45:04.017
3233,2017-07-31 03:41:05.963,2017-07-31 03:48:20.257
3234,2017-07-31 03:48:20.257,2017-07-31 03:50:11.277
3235,2017-07-31 03:51:04.173,2017-07-31 03:54:56.110
3236,2017-07-31 03:58:12.030,2017-07-31 04:04:30.010
3237,2017-07-31 12:29:12.233,2017-07-31 12:58:52.550
3238,2017-07-31 20:52:45.810,2017-07-31 20:57:41.770
3239,2017-07-31 20:57:44.760,2017-07-31 21:40:21.730
3240,2017-08-01 13:11:59.980,2017-08-01 13:20:11.970
3241,2017-08-01 13:21:28.047,2017-08-01 13:31:24.000
3242,2017-08-01 20:36:15.643,2017-08-01 20:39:08.590
3243,2017-08-01 20:39:13.590,2017-08-01 20:55:48.550
3244,2017-08-01 21:03:43.637,2017-08-01 21:10:24.620
3245,2017-08-01 21:11:22.503,2017-08-01 21:19:23.493
3246,2017-08-01 21:21:08.473,2017-08-01 21:23:13.497
3247,2017-08-02 07:02:56.673,2017-08-02 07:08:00.933
3248,2017-08-02 07:18:53.717,2017-08-02 07:19:19.697
3249,2017-08-02 07:19:24.687,2017-08-02 07:33:17.870
3250,2017-08-02 14:32:12.750,2017-08-02 14:34:35.400
3251,2017-08-02 14:43:19.783,2017-08-02 14:51:53.807
3252,2017-08-02 14:52:44.813,2017-08-02 15:02:53.840
3253,2017-08-02 19:43:11.763,2017-08-03 15:24:48.513
3254,2017-08-03 15:40:40.563,2017-08-03 15:42:41.537
3255,2017-08-03 15:42:41.537,2017-08-03 15:44:44.577
3256,2017-08-03 15:46:56.567,2017-08-03 15:52:58.587
3257,2017-08-03 22:09:22.553,2017-08-03 22:09:36.523
3258,2017-08-03 22:09:42.530,2017-08-03 22:29:41.677
3259,2017-08-04 06:07:48.323,2017-08-04 06:12:32.343
3260,2017-08-04 06:13:12.307,2017-08-04 06:22:02.390
3261,2017-08-04 17:33:45.480,2017-08-04 17:35:06.457
3262,2017-08-04 17:35:06.457,2017-08-04 19:20:55.760
3263,2017-08-04 19:30:20.893,2017-08-04 19:35:32.807
3264,2017-08-04 19:36:48.793,2017-08-04 19:43:12.890
3265,2017-08-04 19:50:32.827,2017-08-04 20:53:36.077
3266,2017-08-04 20:53:48.993,2017-08-04 22:02:02.200
3267,2017-08-04 22:02:18.170,2017-08-04 22:09:28.220
3268,2017-08-05 11:59:56.300,2017-08-05 12:00:33.270
3269,2017-08-05 12:00:39.277,2017-08-05 12:18:46.377
3270,2017-08-06 10:40:32.983,2017-08-06 10:41:37.957
3271,2017-08-06 23:22:55.633,2017-08-06 23:27:51.723
3272,2017-08-06 23:35:27.353,2017-08-06 23:41:13.900
3273,2017-08-06 23:44:32.857,2017-08-06 23:54:34.757
3274,2017-08-06 23:56:07.797,2017-08-07 00:03:13.763
3275,2017-08-07 07:02:17.850,2017-08-07 07:11:27.747
3276,2017-08-07 07:11:27.747,2017-08-07 07:13:14.830
3277,2017-08-07 07:14:13.780,2017-08-07 07:21:10.913
3278,2017-08-07 15:05:44.857,2017-08-07 15:14:59.833
3279,2017-08-07 17:01:38.580,2017-08-07 17:13:29.463
3280,2017-08-07 17:14:20.427,2017-08-07 17:19:51.410
3281,2017-08-08 02:04:55.677,2017-08-08 02:14:17.820
3282,2017-08-08 02:15:15.740,2017-08-08 02:26:10.733
3283,2017-08-08 02:55:50.217,2017-08-08 02:58:12.130
3284,2017-08-08 10:57:27.133,2017-08-08 10:59:30.980
3285,2017-08-08 10:59:30.980,2017-08-08 11:17:09.090
3286,2017-08-08 11:18:06.187,2017-08-08 11:28:32.087
3287,2017-08-08 11:38:28.110,2017-08-08 11:43:43.207
3288,2017-08-08 11:44:22.187,2017-08-08 11:47:48.247
3289,2017-08-08 11:52:41.160,2017-08-08 12:51:44.317
3290,2017-08-08 12:52:04.293,2017-08-08 13:00:10.250
3291,2017-08-08 20:13:13.653,2017-08-08 20:17:57.600
3292,2017-08-08 20:18:03.133,2017-08-08 22:32:52.900
3293,2017-08-08 22:42:16.760,2017-08-08 22:48:55.780
3294,2017-08-09 06:29:42.013,2017-08-09 06:35:26.967
3295,2017-08-09 06:35:26.967,2017-08-09 13:27:25.000
3296,2017-08-09 13:38:12.023,2017-08-09 13:43:40.053
3297,2017-08-09 13:47:21.050,2017-08-09 13:55:32.067
3298,2017-08-09 14:19:54.143,2017-08-09 14:41:10.190
3299,2017-08-09 22:31:45.960,2017-08-09 22:36:07.923
3300,2017-08-09 22:40:28.910,2017-08-09 23:01:02.883
3301,2017-08-10 04:47:40.337,2017-08-10 04:51:33.907
3302,2017-08-10 04:51:39.360,2017-08-10 04:53:24.387
3303,2017-08-10 04:54:20.400,2017-08-10 05:03:40.553
3304,2017-08-10 14:29:54.757,2017-08-10 14:53:54.840
3305,2017-08-10 22:03:02.880,2017-08-10 22:08:46.903
3306,2017-08-10 22:16:59.827,2017-08-10 22:27:15.767
3307,2017-08-10 22:27:20.760,2017-08-11 00:11:28.483
3308,2017-08-11 00:18:59.397,2017-08-11 00:24:27.390
3309,2017-08-11 11:59:28.083,2017-08-11 12:05:35.087
3310,2017-08-11 12:06:53.090,2017-08-11 13:52:08.330
3311,2017-08-11 14:01:02.343,2017-08-11 14:03:11.400
3312,2017-08-11 14:37:06.420,2017-08-11 16:21:03.803
3313,2017-08-11 16:21:15.693,2017-08-11 16:30:48.733
3314,2017-08-11 16:31:08.753,2017-08-11 20:42:41.797
3315,2017-08-11 20:42:41.797,2017-08-12 01:13:25.013
3316,2017-08-12 01:25:47.033,2017-08-12 01:29:13.970
3317,2017-08-12 01:32:25.937,2017-08-12 01:37:23.040
3318,2017-08-12 16:18:17.430,2017-08-12 19:24:39.837
3319,2017-08-13 13:16:29.483,2017-08-16 03:38:32.870
3320,2017-08-16 03:49:24.920,2017-08-16 03:53:01.900
3321,2017-08-16 03:55:27.950,2017-08-16 03:58:57.040
3322,2017-08-16 04:00:27.967,2017-08-16 04:00:55.903
3323,2017-08-16 04:00:55.903,2017-08-16 04:06:28.943
3324,2017-08-16 07:34:32.467,2017-08-16 07:48:43.510
3325,2017-08-16 12:21:59.980,2017-08-16 12:43:13.857
3326,2017-08-16 12:54:30.800,2017-08-16 13:06:00.787
3327,2017-08-16 13:06:47.753,2017-08-16 13:15:02.757
3328,2017-08-16 21:50:23.670,2017-08-16 22:06:49.657
3329,2017-08-16 22:06:49.657,2017-08-16 22:12:38.710
3330,2017-08-17 07:44:38.147,2017-08-17 08:16:12.303
3331,2017-08-17 08:19:16.230,2017-08-17 08:29:26.253
3332,2017-08-17 08:31:27.273,2017-08-17 08:34:45.367
3333,2017-08-17 09:11:27.370,2017-08-17 09:17:44.377
3334,2017-08-17 09:23:14.393,2017-08-17 09:34:02.473
3335,2017-08-17 09:44:22.523,2017-08-17 09:59:35.597
3336,2017-08-17 12:46:33.923,2017-08-17 13:02:26.967
3337,2017-08-17 17:09:02.763,2017-08-17 17:10:36.740
3338,2017-08-17 17:10:39.737,2017-08-18 02:00:01.170
3339,2017-08-18 02:15:02.037,2017-08-18 02:22:08.967
3340,2017-08-18 02:23:38.967,2017-08-18 02:32:01.997
3341,2017-08-18 02:35:51.087,2017-08-18 02:39:52.017
3342,2017-08-18 06:47:07.727,2017-08-18 06:49:50.703
3343,2017-08-18 09:49:58.040,2017-08-18 09:51:03.023
3344,2017-08-18 09:51:03.023,2017-08-18 10:21:16.120
3345,2017-08-18 17:40:14.240,2017-08-18 17:49:30.670
3346,2017-08-18 17:52:03.633,2017-08-18 17:59:39.430
3347,2017-08-18 20:47:32.830,2017-08-18 22:44:58.453
3348,2017-08-19 02:40:34.623,2017-08-19 02:49:43.630
3349,2017-08-19 02:49:43.630,2017-08-19 04:32:10.907
3350,2017-08-19 04:36:32.913,2017-08-19 04:40:24.933
3351,2017-08-20 00:20:25.880,2017-08-20 00:32:05.823
3352,2017-08-20 00:32:10.813,2017-08-20 00:48:18.790
3353,2017-08-20 01:00:34.740,2017-08-20 01:09:02.720
3354,2017-08-20 13:06:29.840,2017-08-21 02:56:59.087
3355,2017-08-21 02:56:59.087,2017-08-21 03:22:09.040
3356,2017-08-21 03:37:21.000,2017-08-21 03:42:25.953
3357,2017-08-21 12:00:30.370,2017-08-21 12:06:19.280
3358,2017-08-21 12:07:19.340,2017-08-21 12:16:48.320
3359,2017-08-21 22:08:03.727,2017-08-21 22:12:23.697
3360,2017-08-21 22:12:28.707,2017-08-21 22:29:32.807
3361,2017-08-21 22:38:20.790,2017-08-21 22:45:39.860
3362,2017-08-22 05:58:36.320,2017-08-22 06:12:13.317
3363,2017-08-22 06:12:16.193,2017-08-22 06:14:13.230
3364,2017-08-22 06:17:09.217,2017-08-22 06:27:44.177
3365,2017-08-22 06:30:27.170,2017-08-22 06:35:54.153
3366,2017-08-22 13:22:09.060,2017-08-22 19:01:22.903
3367,2017-08-23 11:49:02.407,2017-08-23 22:06:46.080
3368,2017-08-23 22:17:33.040,2017-08-23 22:22:13.063
3369,2017-08-23 22:24:24.110,2017-08-23 22:30:13.207
3370,2017-08-24 04:48:10.107,2017-08-24 05:22:21.073
3371,2017-08-24 05:22:21.073,2017-08-24 05:32:06.123
3372,2017-08-24 05:37:50.300,2017-08-24 05:42:10.200
3373,2017-08-24 12:03:28.733,2017-08-24 12:11:00.583
3374,2017-08-24 12:11:50.577,2017-08-24 12:21:10.590
3375,2017-08-25 00:28:12.953,2017-08-25 00:39:06.953
3376,2017-08-25 00:39:11.963,2017-08-25 00:44:01.093
3377,2017-08-25 00:51:04.103,2017-08-25 01:03:48.167
3378,2017-08-25 07:35:52.130,2017-08-25 07:37:55.150
3379,2017-08-25 08:00:37.097,2017-08-25 08:12:08.133
3380,2017-08-25 08:19:02.147,2017-08-25 08:23:46.160
3381,2017-08-25 10:57:01.547,2017-08-25 12:20:24.750
3382,2017-08-25 12:20:24.750,2017-08-25 21:40:38.550
3383,2017-08-25 22:01:47.373,2017-08-25 22:05:22.363
3384,2017-08-26 11:42:48.307,2017-08-26 11:50:15.297
3385,2017-08-26 11:50:21.290,2017-08-26 12:10:34.370
3386,2017-08-26 12:24:05.410,2017-08-26 12:33:25.440
3387,2017-08-27 11:53:44.917,2017-08-27 21:36:00.023
3388,2017-08-27 21:36:08.027,2017-08-27 21:38:00.053
3389,2017-08-27 21:49:38.997,2017-08-27 22:00:10.007
3390,2017-08-28 05:04:06.593,2017-08-28 05:08:21.477
3391,2017-08-28 05:08:21.477,2017-08-28 05:26:05.190
3392,2017-08-28 17:20:49.343,2017-08-28 17:39:27.533
3393,2017-08-29 00:47:37.173,2017-08-29 00:52:59.137
3394,2017-08-29 00:53:05.140,2017-08-29 06:20:06.040
3395,2017-08-29 06:30:01.007,2017-08-29 06:43:45.957
3396,2017-08-29 06:45:43.960,2017-08-29 06:51:13.937
3397,2017-08-29 06:53:31.923,2017-08-29 06:57:19.910
3398,2017-08-29 14:13:57.600,2017-08-29 14:36:02.573
3399,2017-08-29 22:55:09.773,2017-08-29 22:58:14.757
3400,2017-08-29 22:58:20.747,2017-08-30 03:58:50.317
3401,2017-08-30 04:05:59.367,2017-08-30 04:08:52.290
3402,2017-08-30 04:13:11.300,2017-08-30 04:20:30.247
3403,2017-08-30 05:23:15.150,2017-08-30 05:29:44.090
3404,2017-08-30 06:07:48.880,2017-08-30 06:24:25.920
3405,2017-08-30 11:54:58.917,2017-08-30 12:13:02.830
3406,2017-08-30 20:02:35.090,2017-08-30 20:08:02.040
3407,2017-08-30 20:08:05.037,2017-08-30 20:23:59.137
3408,2017-08-30 20:24:33.100,2017-08-30 20:53:11.183
3409,2017-08-31 05:34:32.530,2017-08-31 05:36:38.443
3410,2017-08-31 05:38:13.433,2017-08-31 05:44:14.453
3411,2017-08-31 05:45:05.500,2017-08-31 05:58:26.497
3412,2017-08-31 12:57:38.443,2017-08-31 13:27:50.200
3413,2017-09-01 01:33:45.417,2017-09-01 09:03:05.570
3414,2017-08-31 14:08:56.047,2017-08-31 14:18:44.020
3415,2017-09-01 00:35:47.377,2017-09-01 01:33:45.417
3416,2017-09-01 09:04:05.577,2017-09-02 04:10:38.750
3417,2017-09-02 04:24:43.483,2017-09-02 04:34:46.563
3418,2017-09-02 12:13:02.677,2017-09-02 12:20:46.713
3419,2017-09-03 12:01:48.267,2017-09-03 23:17:19.513
3420,2017-09-03 23:17:27.520,2017-09-03 23:27:33.510
3421,2017-09-03 23:39:58.507,2017-09-03 23:51:54.467
3422,2017-09-03 23:53:52.527,2017-09-04 00:01:20.450
3423,2017-09-04 06:55:01.160,2017-09-04 07:14:00.357
3424,2017-09-04 13:08:54.043,2017-09-04 14:23:33.253
3425,2017-09-04 16:18:18.827,2017-09-04 16:32:46.800
3426,2017-09-04 16:33:40.650,2017-09-04 16:45:25.677
3427,2017-09-04 23:51:09.240,2017-09-04 23:53:21.190
3428,2017-09-04 23:53:26.197,2017-09-05 00:15:46.227
3429,2017-09-05 09:46:27.330,2017-09-05 09:52:18.220
3430,2017-09-05 09:53:11.210,2017-09-05 10:06:21.250
3431,2017-09-05 10:12:57.413,2017-09-05 10:21:01.330
3432,2017-09-05 10:25:36.467,2017-09-05 10:33:28.333
3433,2017-09-05 10:33:51.467,2017-09-05 10:37:33.327
3434,2017-09-05 10:39:29.333,2017-09-05 10:44:02.347
3435,2017-09-05 10:46:34.370,2017-09-05 10:59:35.407
3436,2017-09-05 11:06:43.403,2017-09-05 11:09:58.413
3437,2017-09-05 12:02:06.557,2017-09-05 12:07:04.583
3438,2017-09-05 12:08:50.650,2017-09-05 12:11:04.617
3439,2017-09-05 19:46:17.683,2017-09-05 20:00:55.170
3440,2017-09-05 20:00:59.673,2017-09-06 08:45:05.047
3441,2017-09-06 16:38:50.837,2017-09-06 16:53:43.630
3442,2017-09-06 21:42:19.620,2017-09-06 21:55:33.653
3443,2017-09-06 22:27:55.750,2017-09-06 22:28:34.707
3444,2017-09-06 08:45:05.047,2017-09-06 09:31:19.760
3445,2017-09-06 09:38:21.787,2017-09-06 09:40:40.793
3446,2017-09-06 09:47:00.893,2017-09-06 09:57:50.840
3447,2017-09-06 16:34:44.983,2017-09-06 16:38:50.837
3448,2017-09-07 10:55:15.530,2017-09-07 14:27:16.263
3449,2017-09-07 14:34:38.167,2017-09-07 14:36:46.300
3450,2017-09-07 14:40:45.190,2017-09-07 14:46:44.227
3451,2017-09-07 21:52:54.223,2017-09-07 21:53:55.193
3452,2017-09-07 21:54:00.190,2017-09-07 22:03:11.263
3453,2017-09-07 22:09:55.260,2017-09-07 22:19:29.350
3454,2017-09-08 07:30:32.060,2017-09-08 07:36:01.010
3455,2017-09-08 07:36:07.000,2017-09-08 08:51:08.777
3456,2017-09-08 10:19:01.583,2017-09-08 10:22:57.457
3457,2017-09-08 15:22:20.893,2017-09-08 15:59:20.967
3458,2017-09-08 15:59:25.960,2017-09-08 21:33:10.857
3459,2017-09-08 21:47:02.977,2017-09-08 22:02:02.927
3460,2017-09-08 22:18:26.973,2017-09-08 22:22:37.977
3461,2017-09-09 16:23:05.043,2017-09-09 16:24:05.007
3462,2017-09-09 16:24:11.020,2017-09-09 16:54:07.930
3463,2017-09-10 11:33:32.623,2017-09-10 21:39:56.093
3464,2017-09-10 21:51:25.117,2017-09-10 22:12:36.240
3465,2017-09-10 22:17:10.280,2017-09-10 22:29:52.197
3466,2017-09-10 22:29:55.193,2017-09-10 22:31:28.300
3467,2017-09-11 10:41:26.027,2017-09-11 10:45:32.193
3468,2017-09-11 12:03:19.353,2017-09-11 12:09:35.237
3469,2017-09-11 12:09:41.230,2017-09-11 12:24:21.333
3470,2017-09-11 20:42:32.787,2017-09-11 20:42:54.743
3471,2017-09-11 20:42:54.743,2017-09-11 21:00:58.783
3472,2017-09-12 14:45:21.330,2017-09-12 14:59:37.360
3473,2017-09-12 16:04:57.607,2017-09-12 16:26:00.517
3474,2017-09-12 22:48:44.147,2017-09-12 23:03:02.020
3475,2017-09-12 23:03:02.020,2017-09-12 23:05:06.073
3476,2017-09-12 23:08:23.010,2017-09-12 23:15:04.020
3477,2017-09-13 06:24:16.740,2017-09-13 06:43:08.750
3478,2017-09-13 06:43:55.753,2017-09-13 06:49:08.870
3479,2017-09-13 14:16:43.893,2017-09-13 14:27:16.810
3480,2017-09-13 14:27:21.800,2017-09-13 14:44:31.880
3481,2017-09-13 21:58:56.193,2017-09-13 22:01:28.137
3482,2017-09-13 22:01:28.137,2017-09-13 22:20:25.073
3483,2017-09-13 22:22:13.063,2017-09-13 22:24:32.060
3484,2017-09-14 05:31:23.590,2017-09-14 05:47:33.517
3485,2017-09-14 05:47:33.517,2017-09-14 21:34:54.670
3486,2017-09-14 21:46:51.697,2017-09-14 21:53:48.650
3487,2017-09-14 22:07:33.677,2017-09-14 22:10:45.690
3488,2017-09-15 06:19:41.230,2017-09-15 06:27:29.180
3489,2017-09-15 06:27:29.180,2017-09-15 06:29:31.200
3490,2017-09-15 06:32:08.180,2017-09-15 06:39:42.170
3491,2017-09-15 14:18:55.170,2017-09-15 14:35:17.170
3492,2017-09-15 14:35:17.170,2017-09-15 16:26:21.490
3493,2017-09-15 16:35:19.507,2017-09-15 16:42:19.533
3494,2017-09-16 16:44:31.127,2017-09-16 16:51:01.137
3495,2017-09-16 16:51:03.143,2017-09-16 17:12:25.293
3496,2017-09-16 17:25:18.293,2017-09-16 17:34:11.267
3497,2017-09-17 03:04:25.700,2017-09-17 22:03:37.570
3498,2017-09-17 22:03:42.563,2017-09-17 22:19:05.620
3499,2017-09-17 22:22:58.637,2017-09-17 22:36:55.803
3500,2017-09-17 22:40:54.687,2017-09-17 22:43:15.717
