index,StartDateUTC,EndDateUTC
7197,2017-09-14 05:31:23.590,2017-09-14 05:47:33.517
7198,2017-09-14 05:47:33.517,2017-09-14 21:34:54.670
7199,2017-09-14 21:34:54.670,2017-09-14 21:46:51.697
7200,2017-09-14 21:46:51.697,2017-09-14 21:53:48.650
7201,2017-09-14 21:53:48.650,2017-09-14 22:07:33.677
7202,2017-09-14 22:07:33.677,2017-09-14 22:10:45.690
7203,2017-09-14 22:10:45.690,2017-09-15 06:19:41.230
7204,2017-09-15 06:19:41.230,2017-09-15 06:27:29.180
7205,2017-09-15 06:27:29.180,2017-09-15 06:29:31.200
7206,2017-09-15 06:29:31.200,2017-09-15 06:32:08.180
7207,2017-09-15 06:32:08.180,2017-09-15 06:39:42.170
7208,2017-09-15 06:39:42.170,2017-09-15 14:18:55.170
7209,2017-09-15 14:18:55.170,2017-09-15 14:35:17.170
7210,2017-09-15 14:35:17.170,2017-09-15 16:26:21.490
7211,2017-09-15 16:26:21.490,2017-09-15 16:35:19.507
7212,2017-09-15 16:35:19.507,2017-09-15 16:42:19.533
7213,2017-09-15 16:42:19.533,2017-09-16 16:44:31.127
7214,2017-09-16 16:44:31.127,2017-09-16 16:51:01.137
7215,2017-09-16 16:51:01.137,2017-09-16 16:51:03.143
7216,2017-09-16 16:51:03.143,2017-09-16 17:12:25.293
7217,2017-09-16 17:12:25.293,2017-09-16 17:25:18.293
7218,2017-09-16 17:25:18.293,2017-09-16 17:34:11.267
7219,2017-09-16 17:34:11.267,2017-09-17 03:04:25.700
7220,2017-09-17 03:04:25.700,2017-09-17 22:03:37.570
7221,2017-09-17 22:03:37.570,2017-09-17 22:03:42.563
7222,2017-09-17 22:03:42.563,2017-09-17 22:19:05.620
7223,2017-09-17 22:19:05.620,2017-09-17 22:22:58.637
7224,2017-09-17 22:22:58.637,2017-09-17 22:36:55.803
7225,2017-09-17 22:36:55.803,2017-09-17 22:40:54.687
7226,2017-09-17 22:40:54.687,2017-09-17 22:43:15.717
7227,2017-09-17 22:43:15.717,2017-09-17 22:47:46.703
7228,2017-09-17 22:47:46.703,2017-09-18 00:02:28.023
7229,2017-09-18 00:02:28.023,2017-09-18 00:02:57.033
7230,2017-09-18 00:02:57.033,2017-09-18 00:10:46.917
7231,2017-09-18 00:10:46.917,2017-09-18 00:12:52.963
7232,2017-09-18 00:12:52.963,2017-09-18 00:25:21.983
7233,2017-09-18 00:25:21.983,2017-09-18 07:17:01.917
7234,2017-09-18 07:17:01.917,2017-09-18 07:19:05.940
7235,2017-09-18 07:19:05.940,2017-09-18 07:40:49.020
7236,2017-09-18 07:40:49.020,2017-09-18 14:56:26.847
7237,2017-09-18 14:56:26.847,2017-09-18 14:58:30.853
7238,2017-09-18 14:58:30.853,2017-09-18 15:38:39.720
7239,2017-09-18 15:38:39.720,2017-09-19 00:05:38.530
7240,2017-09-19 00:05:38.530,2017-09-19 00:13:11.523
7241,2017-09-19 00:13:11.523,2017-09-19 00:13:16.513
7242,2017-09-19 00:13:16.513,2017-09-19 00:15:12.670
7243,2017-09-19 00:15:12.670,2017-09-19 00:17:26.613
7244,2017-09-19 00:17:26.613,2017-09-19 00:27:22.683
7245,2017-09-19 00:27:22.683,2017-09-19 08:19:01.690
7246,2017-09-19 08:19:01.690,2017-09-19 08:21:04.743
7247,2017-09-19 08:21:04.743,2017-09-19 08:37:25.850
7248,2017-09-19 08:37:25.850,2017-09-19 12:08:21.510
7249,2017-09-19 12:08:21.510,2017-09-19 12:26:18.343
7250,2017-09-19 12:26:18.343,2017-09-19 12:26:28.347
7251,2017-09-19 12:26:28.347,2017-09-19 12:41:24.440
7252,2017-09-19 12:41:24.440,2017-09-19 12:45:07.400
7253,2017-09-19 12:45:07.400,2017-09-19 13:03:17.447
7254,2017-09-19 13:03:17.447,2017-09-19 16:57:11.297
7255,2017-09-19 16:57:11.297,2017-09-19 17:01:52.243
7256,2017-09-19 17:01:52.243,2017-09-20 01:27:42.417
7257,2017-09-20 01:27:42.417,2017-09-20 01:35:03.460
7258,2017-09-20 01:35:03.460,2017-09-20 01:42:05.407
7259,2017-09-20 01:42:05.407,2017-09-20 01:46:34.410
7260,2017-09-20 01:46:34.410,2017-09-20 02:04:02.500
7261,2017-09-20 02:04:02.500,2017-09-20 02:22:38.520
7262,2017-09-20 02:22:38.520,2017-09-20 02:24:55.600
7263,2017-09-20 02:24:55.600,2017-09-20 09:33:41.503
7264,2017-09-20 09:33:41.503,2017-09-20 09:35:44.543
7265,2017-09-20 09:35:44.543,2017-09-20 09:59:47.610
7266,2017-09-20 09:59:47.610,2017-09-20 17:31:47.783
7267,2017-09-20 17:31:47.783,2017-09-20 17:41:35.427
7268,2017-09-20 17:41:35.427,2017-09-20 17:41:40.563
7269,2017-09-20 17:41:40.563,2017-09-20 18:07:21.923
7270,2017-09-20 18:07:21.923,2017-09-20 18:11:28.837
7271,2017-09-20 18:11:28.837,2017-09-20 18:22:48.900
7272,2017-09-20 18:22:48.900,2017-09-20 18:24:13.853
7273,2017-09-20 18:24:13.853,2017-09-20 18:31:26.837
7274,2017-09-20 18:31:26.837,2017-09-20 23:30:28.730
7275,2017-09-20 23:30:28.730,2017-09-20 23:43:26.697
7276,2017-09-20 23:43:26.697,2017-09-21 14:54:35.270
7277,2017-09-21 14:54:35.270,2017-09-21 15:06:08.987
7278,2017-09-21 15:06:08.987,2017-09-21 15:18:57.027
7279,2017-09-21 15:18:57.027,2017-09-21 15:25:18.043
7280,2017-09-21 15:25:18.043,2017-09-21 15:27:36.120
7281,2017-09-21 15:27:36.120,2017-09-21 15:38:23.073
7282,2017-09-21 15:38:23.073,2017-09-21 15:42:47.073
7283,2017-09-21 15:42:47.073,2017-09-21 15:47:55.203
7284,2017-09-21 15:47:55.203,2017-09-21 22:38:32.750
7285,2017-09-21 22:38:32.750,2017-09-21 22:38:51.713
7286,2017-09-21 22:38:51.713,2017-09-21 22:38:54.707
7287,2017-09-21 22:38:54.707,2017-09-21 22:52:13.740
7288,2017-09-21 22:52:13.740,2017-09-22 06:01:21.213
7289,2017-09-22 06:01:21.213,2017-09-22 06:05:22.850
7290,2017-09-22 06:05:22.850,2017-09-22 06:06:24.090
7291,2017-09-22 06:06:24.090,2017-09-22 06:09:30.750
7292,2017-09-22 06:09:30.750,2017-09-22 06:21:36.327
7293,2017-09-22 06:21:36.327,2017-09-22 06:22:01.303
7294,2017-09-22 06:22:01.303,2017-09-22 06:22:10.307
7295,2017-09-22 06:22:10.307,2017-09-22 06:50:56.517
7296,2017-09-22 06:50:56.517,2017-09-22 13:40:15.493
7297,2017-09-22 13:40:15.493,2017-09-22 19:01:30.207
7298,2017-09-22 19:01:30.207,2017-09-22 19:01:44.200
7299,2017-09-22 19:01:44.200,2017-09-22 21:36:31.650
7300,2017-09-22 21:36:31.650,2017-09-22 21:52:18.730
7301,2017-09-22 21:52:18.730,2017-09-22 22:00:53.700
7302,2017-09-22 22:00:53.700,2017-09-22 22:08:54.880
7303,2017-09-22 22:08:54.880,2017-09-22 22:11:32.757
7304,2017-09-22 22:11:32.757,2017-09-24 11:49:18.720
7305,2017-09-24 11:49:18.720,2017-09-25 02:57:54.680
7306,2017-09-25 02:57:54.680,2017-09-25 03:56:33.960
7307,2017-09-25 03:56:33.960,2017-09-25 04:02:51.870
7308,2017-09-25 04:02:51.870,2017-09-25 05:06:21.043
7309,2017-09-25 05:06:21.043,2017-09-25 05:07:46.050
7310,2017-09-25 05:07:46.050,2017-09-25 06:37:17.373
7311,2017-09-25 06:37:17.373,2017-09-25 06:41:10.360
7312,2017-09-25 06:41:10.360,2017-09-25 06:48:52.420
7313,2017-09-25 06:48:52.420,2017-09-25 06:51:24.313
7314,2017-09-25 06:51:24.313,2017-09-25 07:09:09.450
7315,2017-09-25 07:09:09.450,2017-09-25 08:16:39.217
7316,2017-09-25 08:16:39.217,2017-09-25 08:29:14.273
7317,2017-09-25 08:29:14.273,2017-09-25 08:36:14.230
7318,2017-09-25 08:36:14.230,2017-09-25 08:39:58.280
7319,2017-09-25 08:39:58.280,2017-09-25 08:58:26.073
7320,2017-09-25 08:58:26.073,2017-09-25 09:21:30.070
7321,2017-09-25 09:21:30.070,2017-09-25 14:57:50.837
7322,2017-09-25 14:57:50.837,2017-09-25 15:35:37.687
7323,2017-09-25 15:35:37.687,2017-09-25 15:35:46.690
7324,2017-09-25 15:35:46.690,2017-09-25 15:47:25.683
7325,2017-09-25 15:47:25.683,2017-09-25 15:54:49.640
7326,2017-09-25 15:54:49.640,2017-09-25 16:04:47.110
7327,2017-09-25 16:04:47.110,2017-09-25 16:05:30.210
7328,2017-09-25 16:05:30.210,2017-09-25 16:13:11.657
7329,2017-09-25 16:13:11.657,2017-09-25 23:56:46.927
7330,2017-09-25 23:56:46.927,2017-09-26 00:07:56.930
7331,2017-09-26 00:07:56.930,2017-09-26 00:08:01.930
7332,2017-09-26 00:08:01.930,2017-09-26 00:15:56.990
7333,2017-09-26 00:15:56.990,2017-09-26 04:30:13.630
7334,2017-09-26 04:30:13.630,2017-09-26 04:32:17.563
7335,2017-09-26 04:32:17.563,2017-09-26 04:43:45.680
7336,2017-09-26 04:43:45.680,2017-09-26 04:44:33.597
7337,2017-09-26 04:44:33.597,2017-09-26 04:48:45.663
7338,2017-09-26 04:48:45.663,2017-09-26 04:49:39.633
7339,2017-09-26 04:49:39.633,2017-09-26 04:54:04.607
7340,2017-09-26 04:54:04.607,2017-09-26 13:01:58.007
7341,2017-09-26 13:01:58.007,2017-09-26 13:04:05.107
7342,2017-09-26 13:04:05.107,2017-09-26 13:16:47.983
7343,2017-09-26 13:16:47.983,2017-09-26 13:20:31.960
7344,2017-09-26 13:20:31.960,2017-09-26 13:28:13.950
7345,2017-09-26 13:28:13.950,2017-09-26 18:38:15.060
7346,2017-09-26 18:38:15.060,2017-09-27 00:04:53.557
7347,2017-09-27 00:04:53.557,2017-09-27 00:05:02.557
7348,2017-09-27 00:05:02.557,2017-09-27 05:52:35.517
7349,2017-09-27 05:52:35.517,2017-09-27 06:04:03.420
7350,2017-09-27 06:04:03.420,2017-09-27 06:08:50.530
7351,2017-09-27 06:08:50.530,2017-09-27 06:10:52.443
7352,2017-09-27 06:10:52.443,2017-09-27 06:20:12.463
7353,2017-09-27 06:20:12.463,2017-09-27 14:22:26.523
7354,2017-09-27 14:22:26.523,2017-09-27 14:22:31.513
7355,2017-09-27 14:22:31.513,2017-09-27 14:24:37.690
7356,2017-09-27 14:24:37.690,2017-09-27 14:32:49.610
7357,2017-09-27 14:32:49.610,2017-09-27 14:33:46.503
7358,2017-09-27 14:33:46.503,2017-09-27 14:42:58.540
7359,2017-09-27 14:42:58.540,2017-09-27 15:44:06.260
7360,2017-09-27 15:44:06.260,2017-09-27 15:48:12.407
7361,2017-09-27 15:48:12.407,2017-09-27 22:54:24.190
7362,2017-09-27 22:54:24.190,2017-09-27 23:07:14.997
7363,2017-09-27 23:07:14.997,2017-09-27 23:07:21.010
7364,2017-09-27 23:07:21.010,2017-09-27 23:15:05.050
7365,2017-09-27 23:15:05.050,2017-09-28 10:47:50.773
7366,2017-09-28 10:47:50.773,2017-09-28 10:49:56.757
7367,2017-09-28 10:49:56.757,2017-09-28 10:50:12.773
7368,2017-09-28 10:50:12.773,2017-09-28 11:10:27.843
7369,2017-09-28 11:10:27.843,2017-09-28 17:45:26.613
7370,2017-09-28 17:45:26.613,2017-09-28 17:47:37.733
7371,2017-09-28 17:47:37.733,2017-09-28 18:03:40.580
7372,2017-09-28 18:03:40.580,2017-09-29 01:08:19.110
7373,2017-09-29 01:08:19.110,2017-09-29 01:12:51.117
7374,2017-09-29 01:12:51.117,2017-09-29 01:25:48.063
7375,2017-09-29 01:25:48.063,2017-09-29 01:26:26.063
7376,2017-09-29 01:26:26.063,2017-09-29 01:33:49.140
7377,2017-09-29 01:33:49.140,2017-09-29 08:18:41.150
7378,2017-09-29 08:18:41.150,2017-09-29 08:39:13.107
7379,2017-09-29 08:39:13.107,2017-09-29 14:43:51.990
7380,2017-09-29 14:43:51.990,2017-09-29 14:56:28.017
7381,2017-09-29 14:56:28.017,2017-09-29 15:03:06.110
7382,2017-09-29 15:03:06.110,2017-09-29 15:06:33.170
7383,2017-09-29 15:06:33.170,2017-09-29 15:14:07.153
7384,2017-09-29 15:14:07.153,2017-09-29 15:19:30.197
7385,2017-09-29 15:19:30.197,2017-09-29 15:23:31.157
7386,2017-09-29 15:23:31.157,2017-09-29 15:31:40.180
7387,2017-09-29 15:31:40.180,2017-09-29 15:38:50.120
7388,2017-09-29 15:38:50.120,2017-09-29 15:39:39.120
7389,2017-09-29 15:39:39.120,2017-09-29 15:48:13.150
7390,2017-09-29 15:48:13.150,2017-09-29 15:50:52.150
7391,2017-09-29 15:50:52.150,2017-09-29 15:54:13.220
7392,2017-09-29 15:54:13.220,2017-09-29 15:54:48.167
7393,2017-09-29 15:54:48.167,2017-09-29 15:57:07.197
7394,2017-09-29 15:57:07.197,2017-09-29 15:58:01.170
7395,2017-09-29 15:58:01.170,2017-09-29 16:01:17.180
7396,2017-09-29 16:01:17.180,2017-09-29 16:03:04.257
7397,2017-09-29 16:03:04.257,2017-09-29 16:06:07.293
7398,2017-09-29 16:06:07.293,2017-09-29 16:06:41.233
7399,2017-09-29 16:06:41.233,2017-09-29 16:11:57.277
7400,2017-09-29 16:11:57.277,2017-09-29 16:13:00.343
7401,2017-09-29 16:13:00.343,2017-09-29 16:17:43.227
7402,2017-09-29 16:17:43.227,2017-09-29 16:18:13.230
7403,2017-09-29 16:18:13.230,2017-09-29 16:24:23.313
7404,2017-09-29 16:24:23.313,2017-09-29 16:25:02.320
7405,2017-09-29 16:25:02.320,2017-09-29 16:35:27.267
7406,2017-09-29 16:35:27.267,2017-09-29 16:35:50.323
7407,2017-09-29 16:35:50.323,2017-09-29 16:39:54.367
7408,2017-09-29 16:39:54.367,2017-09-29 16:43:04.287
7409,2017-09-29 16:43:04.287,2017-09-29 16:45:40.290
7410,2017-09-29 16:45:40.290,2017-09-29 16:56:42.330
7411,2017-09-29 16:56:42.330,2017-09-29 17:00:30.423
7412,2017-09-29 17:00:30.423,2017-09-29 17:01:40.337
7413,2017-09-29 17:01:40.337,2017-09-29 17:33:12.420
7414,2017-09-29 17:33:12.420,2017-09-29 17:33:42.610
7415,2017-09-29 17:33:42.610,2017-09-29 17:52:20.507
7416,2017-09-29 17:52:20.507,2017-09-29 18:17:27.643
7417,2017-09-29 18:17:27.643,2017-09-29 19:33:27.720
7418,2017-09-29 19:33:27.720,2017-09-30 10:04:34.070
7419,2017-09-30 10:04:34.070,2017-09-30 10:09:14.957
7420,2017-09-30 10:09:14.957,2017-09-30 10:09:20.967
7421,2017-09-30 10:09:20.967,2017-09-30 10:46:23.170
7422,2017-09-30 10:46:23.170,2017-10-01 13:59:33.217
7423,2017-10-01 13:59:33.217,2017-10-02 09:50:30.733
7424,2017-10-02 09:50:30.733,2017-10-02 10:06:00.800
7425,2017-10-02 10:06:00.800,2017-10-02 10:20:28.800
7426,2017-10-02 10:20:28.800,2017-10-02 10:26:14.660
7427,2017-10-02 10:26:14.660,2017-10-02 17:26:19.310
7428,2017-10-02 17:26:19.310,2017-10-02 17:30:27.287
7429,2017-10-02 17:30:27.287,2017-10-02 17:52:23.440
7430,2017-10-02 17:52:23.440,2017-10-02 18:00:22.403
7431,2017-10-02 18:00:22.403,2017-10-02 18:02:58.423
7432,2017-10-02 18:02:58.423,2017-10-03 02:18:40.603
7433,2017-10-03 02:18:40.603,2017-10-03 02:20:43.670
7434,2017-10-03 02:20:43.670,2017-10-03 02:43:13.687
7435,2017-10-03 02:43:13.687,2017-10-03 09:02:51.717
7436,2017-10-03 09:02:51.717,2017-10-03 09:04:58.730
7437,2017-10-03 09:04:58.730,2017-10-03 09:23:15.710
7438,2017-10-03 09:23:15.710,2017-10-03 18:20:55.100
7439,2017-10-03 18:20:55.100,2017-10-03 18:55:39.150
7440,2017-10-03 18:55:39.150,2017-10-03 18:55:44.143
7441,2017-10-03 18:55:44.143,2017-10-03 19:04:08.200
7442,2017-10-03 19:04:08.200,2017-10-03 19:11:29.217
7443,2017-10-03 19:11:29.217,2017-10-03 19:15:51.217
7444,2017-10-03 19:15:51.217,2017-10-04 02:11:54.203
7445,2017-10-04 02:11:54.203,2017-10-04 02:25:26.213
7446,2017-10-04 02:25:26.213,2017-10-04 10:23:26.447
7447,2017-10-04 10:23:26.447,2017-10-04 10:35:27.367
7448,2017-10-04 10:35:27.367,2017-10-04 10:42:36.240
7449,2017-10-04 10:42:36.240,2017-10-04 18:42:30.780
7450,2017-10-04 18:42:30.780,2017-10-04 18:50:16.767
7451,2017-10-04 18:50:16.767,2017-10-04 18:54:33.790
7452,2017-10-04 18:54:33.790,2017-10-04 19:41:35.937
7453,2017-10-04 19:41:35.937,2017-10-05 00:37:54.663
7454,2017-10-05 00:37:54.663,2017-10-05 00:38:08.667
7455,2017-10-05 00:38:08.667,2017-10-05 00:39:55.690
7456,2017-10-05 00:39:55.690,2017-10-05 00:54:17.727
7457,2017-10-05 00:54:17.727,2017-10-05 00:55:44.737
7458,2017-10-05 00:55:44.737,2017-10-05 00:59:30.743
7459,2017-10-05 00:59:30.743,2017-10-05 09:04:53.943
7460,2017-10-05 09:04:53.943,2017-10-05 09:05:02.943
7461,2017-10-05 09:05:02.943,2017-10-05 09:06:54.970
7462,2017-10-05 09:06:54.970,2017-10-05 09:23:21.017
7463,2017-10-05 09:23:21.017,2017-10-05 16:31:54.883
7464,2017-10-05 16:31:54.883,2017-10-05 16:32:00.873
7465,2017-10-05 16:32:00.873,2017-10-05 16:33:55.897
7466,2017-10-05 16:33:55.897,2017-10-05 16:56:13.863
7467,2017-10-05 16:56:13.863,2017-10-05 23:13:17.210
7468,2017-10-05 23:13:17.210,2017-10-05 23:28:27.323
7469,2017-10-05 23:28:27.323,2017-10-05 23:29:28.250
7470,2017-10-05 23:29:28.250,2017-10-05 23:32:23.223
7471,2017-10-05 23:32:23.223,2017-10-05 23:32:42.190
7472,2017-10-05 23:32:42.190,2017-10-05 23:32:45.183
7473,2017-10-05 23:32:45.183,2017-10-06 03:18:41.790
7474,2017-10-06 03:18:41.790,2017-10-06 03:27:52.860
7475,2017-10-06 03:27:52.860,2017-10-06 03:33:16.843
7476,2017-10-06 03:33:16.843,2017-10-06 03:39:30.967
7477,2017-10-06 03:39:30.967,2017-10-06 03:45:54.873
7478,2017-10-06 03:45:54.873,2017-10-06 03:49:17.867
7479,2017-10-06 03:49:17.867,2017-10-06 06:55:47.750
7480,2017-10-06 06:55:47.750,2017-10-06 06:58:21.613
7481,2017-10-06 06:58:21.613,2017-10-06 08:51:49.653
7482,2017-10-06 08:51:49.653,2017-10-06 08:58:05.557
7483,2017-10-06 08:58:05.557,2017-10-06 16:40:53.793
7484,2017-10-06 16:40:53.793,2017-10-06 16:51:00.730
7485,2017-10-06 16:51:00.730,2017-10-06 16:53:33.647
7486,2017-10-06 16:53:33.647,2017-10-06 16:56:46.670
7487,2017-10-06 16:56:46.670,2017-10-06 16:59:35.683
7488,2017-10-06 16:59:35.683,2017-10-06 17:02:48.643
7489,2017-10-06 17:02:48.643,2017-10-06 17:09:44.630
7490,2017-10-06 17:09:44.630,2017-10-07 04:59:33.643
7491,2017-10-07 04:59:33.643,2017-10-07 05:09:25.767
7492,2017-10-07 05:09:25.767,2017-10-07 05:09:31.647
7493,2017-10-07 05:09:31.647,2017-10-07 05:30:41.733
7494,2017-10-07 05:30:41.733,2017-10-07 05:42:35.777
7495,2017-10-07 05:42:35.777,2017-10-07 05:49:51.853
7496,2017-10-07 05:49:51.853,2017-10-09 03:05:15.190
7497,2017-10-09 03:05:15.190,2017-10-09 03:14:08.080
7498,2017-10-09 03:14:08.080,2017-10-09 13:46:04.030
7499,2017-10-09 13:46:04.030,2017-10-09 16:23:03.663
7500,2017-10-09 16:23:03.663,2017-10-09 16:26:24.650
7501,2017-10-09 16:26:24.650,2017-10-09 16:34:10.727
7502,2017-10-09 16:34:10.727,2017-10-09 16:44:09.700
7503,2017-10-09 16:44:09.700,2017-10-09 16:46:25.810
7504,2017-10-09 16:46:25.810,2017-10-09 16:48:49.423
7505,2017-10-09 16:48:49.423,2017-10-09 17:14:49.770
7506,2017-10-09 17:14:49.770,2017-10-09 18:38:42.933
7507,2017-10-09 18:38:42.933,2017-10-09 18:40:51.917
7508,2017-10-09 18:40:51.917,2017-10-10 00:54:03.880
7509,2017-10-10 00:54:03.880,2017-10-10 00:59:00.960
7510,2017-10-10 00:59:00.960,2017-10-10 00:59:06.867
7511,2017-10-10 00:59:06.867,2017-10-10 01:07:21.910
7512,2017-10-10 01:07:21.910,2017-10-10 01:14:48.930
7513,2017-10-10 01:14:48.930,2017-10-10 01:27:03.083
7514,2017-10-10 01:27:03.083,2017-10-10 08:49:10.760
7515,2017-10-10 08:49:10.760,2017-10-10 08:51:13.903
7516,2017-10-10 08:51:13.903,2017-10-10 09:16:02.817
7517,2017-10-10 09:16:02.817,2017-10-10 16:13:00.363
7518,2017-10-10 16:13:00.363,2017-10-10 16:15:33.250
7519,2017-10-10 16:15:33.250,2017-10-10 16:20:15.277
7520,2017-10-10 16:20:15.277,2017-10-10 16:29:18.337
7521,2017-10-10 16:29:18.337,2017-10-10 17:10:44.417
7522,2017-10-10 17:10:44.417,2017-10-10 17:11:40.400
7523,2017-10-10 17:11:40.400,2017-10-10 17:17:55.430
7524,2017-10-10 17:17:55.430,2017-10-11 00:22:21.437
7525,2017-10-11 00:22:21.437,2017-10-11 00:22:26.443
7526,2017-10-11 00:22:26.443,2017-10-11 00:24:22.487
7527,2017-10-11 00:24:22.487,2017-10-11 00:41:08.560
7528,2017-10-11 00:41:08.560,2017-10-11 07:28:55.873
7529,2017-10-11 07:28:55.873,2017-10-11 07:43:33.883
7530,2017-10-11 07:43:33.883,2017-10-11 08:53:24.580
7531,2017-10-11 08:53:24.580,2017-10-11 08:59:13.530
7532,2017-10-11 08:59:13.530,2017-10-11 08:59:27.537
7533,2017-10-11 08:59:27.537,2017-10-11 09:40:06.670
7534,2017-10-11 09:40:06.670,2017-10-11 10:41:35.280
7535,2017-10-11 10:41:35.280,2017-10-11 10:48:50.240
7536,2017-10-11 10:48:50.240,2017-10-11 10:50:59.210
7537,2017-10-11 10:50:59.210,2017-10-11 18:32:28.167
7538,2017-10-11 18:32:28.167,2017-10-11 18:33:18.140
7539,2017-10-11 18:33:18.140,2017-10-11 18:35:19.320
7540,2017-10-11 18:35:19.320,2017-10-11 18:35:21.167
7541,2017-10-11 18:35:21.167,2017-10-11 18:57:11.280
7542,2017-10-11 18:57:11.280,2017-10-11 19:05:32.237
7543,2017-10-11 19:05:32.237,2017-10-11 19:24:51.303
7544,2017-10-11 19:24:51.303,2017-10-12 01:46:21.200
7545,2017-10-12 01:46:21.200,2017-10-12 01:48:24.333
7546,2017-10-12 01:48:24.333,2017-10-12 02:11:01.503
7547,2017-10-12 02:11:01.503,2017-10-12 02:12:53.300
7548,2017-10-12 02:12:53.300,2017-10-12 02:14:40.307
7549,2017-10-12 02:14:40.307,2017-10-12 02:35:40.410
7550,2017-10-12 02:35:40.410,2017-10-12 11:31:09.970
7551,2017-10-12 11:31:09.970,2017-10-12 11:31:36.797
7552,2017-10-12 11:31:36.797,2017-10-12 11:33:39.827
7553,2017-10-12 11:33:39.827,2017-10-12 11:38:01.877
7554,2017-10-12 11:38:01.877,2017-10-12 11:55:59.760
7555,2017-10-12 11:55:59.760,2017-10-12 19:49:55.967
7556,2017-10-12 19:49:55.967,2017-10-12 20:01:09.957
7557,2017-10-12 20:01:09.957,2017-10-12 20:03:02.000
7558,2017-10-12 20:03:02.000,2017-10-12 20:03:38.993
7559,2017-10-12 20:03:38.993,2017-10-12 20:14:39.030
7560,2017-10-12 20:14:39.030,2017-10-13 03:35:07.200
7561,2017-10-13 03:35:07.200,2017-10-13 03:35:47.250
7562,2017-10-13 03:35:47.250,2017-10-13 03:35:53.167
7563,2017-10-13 03:35:53.167,2017-10-13 04:02:34.403
7564,2017-10-13 04:02:34.403,2017-10-13 04:03:28.263
7565,2017-10-13 04:03:28.263,2017-10-13 04:06:58.280
7566,2017-10-13 04:06:58.280,2017-10-13 04:08:58.283
7567,2017-10-13 04:08:58.283,2017-10-13 04:11:15.293
7568,2017-10-13 04:11:15.293,2017-10-13 05:47:29.537
7569,2017-10-13 05:47:29.537,2017-10-13 05:54:10.557
7570,2017-10-13 05:54:10.557,2017-10-13 11:40:47.433
7571,2017-10-13 11:40:47.433,2017-10-13 13:05:25.297
7572,2017-10-13 13:05:25.297,2017-10-13 13:05:30.303
7573,2017-10-13 13:05:30.303,2017-10-13 13:41:10.437
7574,2017-10-13 13:41:10.437,2017-10-13 13:53:35.157
7575,2017-10-13 13:53:35.157,2017-10-13 13:59:22.147
7576,2017-10-13 13:59:22.147,2017-10-13 14:04:55.207
7577,2017-10-13 14:04:55.207,2017-10-13 14:09:07.113
7578,2017-10-13 14:09:07.113,2017-10-13 14:10:23.100
7579,2017-10-13 14:10:23.100,2017-10-13 14:13:32.213
7580,2017-10-13 14:13:32.213,2017-10-13 14:15:43.117
7581,2017-10-13 14:15:43.117,2017-10-13 14:17:58.083
7582,2017-10-13 14:17:58.083,2017-10-13 14:22:37.053
7583,2017-10-13 14:22:37.053,2017-10-13 14:25:25.157
7584,2017-10-13 14:25:25.157,2017-10-13 14:25:43.043
7585,2017-10-13 14:25:43.043,2017-10-13 14:41:48.000
7586,2017-10-13 14:41:48.000,2017-10-13 14:52:36.953
7587,2017-10-13 14:52:36.953,2017-10-13 14:54:44.947
7588,2017-10-13 14:54:44.947,2017-10-13 15:43:31.780
7589,2017-10-13 15:43:31.780,2017-10-13 15:46:22.777
7590,2017-10-13 15:46:22.777,2017-10-13 16:46:42.557
7591,2017-10-13 16:46:42.557,2017-10-13 17:17:01.743
7592,2017-10-13 17:17:01.743,2017-10-13 17:17:50.453
7593,2017-10-13 17:17:50.453,2017-10-13 17:36:45.410
7594,2017-10-13 17:36:45.410,2017-10-13 17:39:43.470
7595,2017-10-13 17:39:43.470,2017-10-13 17:49:10.370
7596,2017-10-13 17:49:10.370,2017-10-13 17:51:14.340
7597,2017-10-13 17:51:14.340,2017-10-13 20:10:17.860
7598,2017-10-13 20:10:17.860,2017-10-13 20:11:43.883
7599,2017-10-13 20:11:43.883,2017-10-13 20:14:26.980
7600,2017-10-13 20:14:26.980,2017-10-13 21:35:58.007
7601,2017-10-13 21:35:58.007,2017-10-13 21:38:15.063
7602,2017-10-13 21:38:15.063,2017-10-13 21:38:21.930
7603,2017-10-13 21:38:21.930,2017-10-13 21:55:30.007
7604,2017-10-13 21:55:30.007,2017-10-13 21:55:39.030
7605,2017-10-13 21:55:39.030,2017-10-13 22:00:47.980
7606,2017-10-13 22:00:47.980,2017-10-13 22:00:55.037
7607,2017-10-13 22:00:55.037,2017-10-13 22:16:25.147
7608,2017-10-13 22:16:25.147,2017-10-14 07:35:16.620
7609,2017-10-14 07:35:16.620,2017-10-14 07:42:05.370
7610,2017-10-14 07:42:05.370,2017-10-14 07:42:10.377
7611,2017-10-14 07:42:10.377,2017-10-14 08:09:07.480
7612,2017-10-14 08:09:07.480,2017-10-15 04:44:15.590
7613,2017-10-15 04:44:15.590,2017-10-15 04:46:48.907
7614,2017-10-15 04:46:48.907,2017-10-15 04:46:51.980
7615,2017-10-15 04:46:51.980,2017-10-15 05:16:45.720
7616,2017-10-15 05:16:45.720,2017-10-15 19:48:38.487
7617,2017-10-15 19:48:38.487,2017-10-16 04:17:31.063
7618,2017-10-16 04:17:31.063,2017-10-16 04:17:37.070
7619,2017-10-16 04:17:37.070,2017-10-16 04:30:42.143
